     -29.9	      57.1
     -25.3	      55.8
     -19.8	      54.1
     -15.8	      52.8
     -12.1	      51.4
     -7.44	      49.9
     -3.88	      48.6
      1.55	      46.7
      6.98	      44.6
      12.7	      42.5
      17.1	      40.9
      19.7	      40.2
      20.9	      39.3
        27	        37
      31.2	      35.3
        35	      33.5
      41.7	      30.7
      46.8	      27.3
      50.9	      25.9
      55.3	      23.5
      58.8	      21.7
      60.2	        21
