     -29.8	      68.2
     -24.3	      67.7
     -18.1	      67.1
       -14	      67.3
     -8.22	      67.2
     -1.24	      66.8
      6.51	      66.5
      12.9	      66.1
      17.1	      65.6
      20.2	      65.8
      23.1	      65.5
      30.4	      64.2
      35.7	      63.5
      41.7	      62.7
      47.3	      61.4
      52.7	      60.4
      55.8	      59.7
      58.9	      59.2
      60.3	        59
