     -29.6	      59.9
     -23.7	      58.8
     -16.7	      57.8
     -9.15	        56
     -3.88	        55
      4.19	      53.1
      12.6	        51
      20.9	      48.8
      29.1	      45.9
      37.8	      42.9
      42.3	      41.3
      46.5	      39.9
      52.4	      37.8
      56.3	      36.4
      58.9	      35.5
        60	        35
