K_p_stator,K_s_stator,K_TET_stator,K_stator,K_p_rotor,K_s_rotor,K_TET_rotor,K_rotor,eta_tt,delta_n,eta_final
0.029895747794694148,0.09755625986116755,0.0387135428852739,0.1661655505411356,0.03483151853763972,0.08678546309274056,0.01047974859840605,0.13209673022878635,88.30428608048216,1.6528270614765848,86.65145901900557
0.02990750974459968,0.0977672972911099,0.04234255768133494,0.1700173647170445,0.03497096743686942,0.08807872631519426,0.011450210856657296,0.13449990460872097,88.09441778437426,1.693382318731235,86.40103546564302
0.029959371777917746,0.0977672972911099,0.03949036821616384,0.1672170372851915,0.03529809933125681,0.08807872631519426,0.010451352996229993,0.13382817864268107,88.21626297939909,1.6511794974685075,86.56508348193059
0.02997125895606761,0.0979675532100319,0.04346947791431035,0.17140829008040986,0.03547003468167311,0.08939352216814586,0.011449241787966922,0.1363127986377859,87.99187581129179,1.6914112203516454,86.30046459094015
0.03002275307647947,0.0979675532100319,0.040362213337961236,0.16835251962447262,0.03578324909496847,0.08939352216814586,0.010424825809069322,0.13560159707218364,88.1237011922873,1.6494469810371128,86.47425421125018
0.030075471682961177,0.0979675532100319,0.0382535340668865,0.16629655895987958,0.03613295301315623,0.08939352216814586,0.009852537279788846,0.13537901246109094,88.20412812026079,1.6110049347168058,86.59312318554399
0.03003475775622464,0.09815756223420402,0.04457735040623085,0.1727696703966595,0.03598665254793392,0.09073078774919324,0.011447842108946329,0.1381652824060735,87.88899580520683,1.689433624181118,86.19956218102571
0.03008586136926544,0.09815756223420402,0.04145838466324325,0.16970180826671272,0.03628617672498515,0.09073078774919324,0.010400802487873232,0.13741776696205163,88.02202810821889,1.6475439247730161,86.37448418344587
0.030138158669978637,0.09815756223420402,0.039023170743181214,0.16731889164736385,0.03662258517893499,0.09073078774919324,0.00983133554666356,0.1371847084747918,88.11413104146055,1.6093611824214527,86.5047698590391
0.0295954467091199,0.09727408022073555,0.040606881577157555,0.167476408507013,0.032192125284752966,0.0807832042537883,0.010869062457959135,0.12384439199650038,88.63358803358359,1.7462878381835734,86.88730019540002
0.029649544954589154,0.09727408022073555,0.03830168870093647,0.1652253138762612,0.03242986779719475,0.0807832042537883,0.010187104873064564,0.12340017692404762,88.72726197027725,1.7022117289330267,87.02505024134423
0.029704923065352187,0.09727408022073555,0.036164837971292815,0.16314384125738057,0.03269949586047675,0.0807832042537883,0.009517608744777025,0.12300030885904206,88.8136795103641,1.6626417817554977,87.1510377286086
0.029662066616367423,0.097491191903988,0.041725119680964116,0.16887837820131954,0.03264350285919356,0.08185603739081565,0.01084027994793991,0.12533982019794912,88.54145599637953,1.7444726227596468,86.79698337361988
0.02971579753240178,0.097491191903988,0.03906821689152727,0.16627520632791704,0.032868011388563025,0.08185603739081565,0.01016315043857124,0.12488719921794991,88.64735832630264,1.7006787962476517,86.94667953005498
0.02977077622398556,0.097491191903988,0.03702637730012867,0.16428834542810222,0.03312482713389491,0.08185603739081565,0.009497993937787169,0.12447885846249773,88.73051881256457,1.661084966954853,87.06943384560971
0.029728479481003624,0.09769726822796221,0.04285959663639043,0.17028534434535628,0.033110530060654036,0.08294478425432304,0.010813066762302743,0.12686838107727982,88.44789330981912,1.7426292202158358,86.70526408960329
0.02978181783119309,0.09769726822796221,0.03985911059986179,0.1673381966590171,0.033321975990502364,0.08294478425432304,0.010139239474582453,0.12640599971940786,88.56571289155883,1.6991124477145336,86.86660044384429
0.029836372898443205,0.09769726822796221,0.03783060793753437,0.1653642490639398,0.03356619394538694,0.08294478425432304,0.009479174935304254,0.12599015313501424,88.64844224494884,1.6595484476779427,86.98889379727089
0.029794649312742515,0.09789285171490295,0.043973481639761475,0.17166098266740693,0.03359260526788023,0.08405019268229993,0.010787693748081256,0.12843049169826143,88.35415307327855,1.7407823195244496,86.6133707537541
0.029847572247477482,0.09789285171490295,0.04083997954779591,0.16858040351017634,0.03379114460556797,0.08405019268229993,0.010115270399721835,0.12795660768758976,88.4766045810517,1.6974029256587142,86.779201655393
0.02990168183227506,0.09789285171490295,0.03860209640817451,0.16639662995535254,0.03402296783442222,0.08405019268229993,0.009461113815451234,0.12753427433217338,88.56657185890603,1.6580157882354598,86.90855607067057
0.029437249603327838,0.09724257722923232,0.04128278527406725,0.1679626121066274,0.03067638997676767,0.07635039455208012,0.010558926928994313,0.1175857114578421,88.95154638801112,1.797149817761569,87.15439657024956
0.02950603339484404,0.09745326158168771,0.04242089773616128,0.16938019271269303,0.031106230124058897,0.07724577966518782,0.010529276437616645,0.11888128622686336,88.86601934337965,1.7954218555291566,87.07059748785049
0.029574586457677535,0.09765326334196034,0.043539184938905136,0.170767034738543,0.031548831084345565,0.0781532232664027,0.010499924940349568,0.12020197929109783,88.78049792473246,1.793694006962409,86.98680391777005
0.029642871561848222,0.0978431084819063,0.04463880538891334,0.17212478543266788,0.03200383761212384,0.07907332296178282,0.010470817570619791,0.12154797814452645,88.69492242601305,1.7919650657784347,86.90295736023461
0.03041048131936565,0.09825595607696491,0.059734565380659486,0.18840100277699007,0.04247484899339838,0.10785601722513757,0.017217419295684235,0.16754828551422019,86.16826935145372,1.8595822996924438,84.30868705176127
0.03046514594931027,0.09845036335180647,0.061106558547426075,0.1900220678485428,0.04310704660263754,0.10996400113908215,0.017199726014701905,0.1702707737564216,86.03241377285701,1.8566504242912738,84.17576334856574
0.03013560999191775,0.09779795755816328,0.057853068140507564,0.1857866356905886,0.03936127493447867,0.09846703129401613,0.016716491158387598,0.1545447973868824,86.74851394686685,1.9191755889221673,84.82933835794468
0.030189420505884374,0.09779795755816328,0.05226440045456195,0.18025177851860963,0.03978653622482365,0.09846703129401613,0.015121122798829061,0.15337469031766884,86.98282251870287,1.8426648798006562,85.14015763890222
0.03024475996736507,0.09779795755816328,0.04828422952312402,0.17632694704865237,0.040259234772489376,0.09846703129401613,0.013577157712440724,0.15230342377894623,87.15746522905673,1.7764920719628072,85.38097315709392
0.03019237997563226,0.09800820641357345,0.059132439572482765,0.1873330259616885,0.03996920783883845,0.10022538756851586,0.016634479668921023,0.1568290750762753,86.62820990943108,1.9165140497050583,84.71169585972602
0.030245927137876612,0.09800820641357345,0.053571534078946,0.18182566763039607,0.04037683415620573,0.10022538756851586,0.015109882882318766,0.15571210460704035,86.85899994633765,1.8400417928644404,85.0189581534732
0.03030096279237803,0.09800820641357345,0.049274601578021486,0.17758377078397297,0.04083256290822045,0.10022538756851586,0.01355874490047445,0.15461669537721076,87.0450980152327,1.7742017407332065,85.27089627449949
0.030249213689227904,0.09820756361752106,0.060457281592512395,0.18891405889926136,0.040598711582926036,0.10201829486952815,0.01655270142100639,0.15916970787346058,86.50489036262854,1.9137857970458216,84.59110456558273
0.030302464812669162,0.09820756361752106,0.05496819886853164,0.18347822729872185,0.040988874765596955,0.10201829486952815,0.015103476833531873,0.15811064646865697,86.73046722968546,1.8373189251070803,84.89314830457838
0.03035716533799528,0.09820756361752106,0.050289574378175925,0.1788543033336923,0.04142785773297167,0.10201829486952815,0.013538875179343662,0.15698502778184348,86.93042861315627,1.7718644850185052,85.15856412813775
0.029994758139888264,0.09778798883373663,0.05873930703083801,0.18652205400446292,0.03785869166089993,0.09344720416470151,0.01615576629837969,0.14746166212398112,87.0587828046333,1.9753605448305562,85.08342225980275
0.030050730582427097,0.09778798883373663,0.05315734133256242,0.18099606074872615,0.03813786929197037,0.09344720416470151,0.014314900267049367,0.14589997372372124,87.30163773847474,1.8967774177227987,85.40486032075194
0.030108184186793688,0.09778798883373663,0.04897041098738287,0.17686658400791316,0.03846018642697501,0.09344720416470151,0.012684524491316027,0.14459191508299254,87.48865324626368,1.828906614936015,85.65974663132766
0.030167165302211307,0.09778798883373663,0.04547074199946525,0.17342589613541318,0.03882518367639023,0.09344720416470151,0.01159565455412186,0.1438680423952136,87.63298398839035,1.7696011957052893,85.86338279268506
0.030227723262824035,0.09778798883373663,0.04190109259435586,0.16991680469091652,0.03923254816118375,0.09344720416470151,0.01035854462689625,0.1430382969527815,87.78371070260292,1.7180466990201597,86.06566400358275
0.030053479324342602,0.0979910566471455,0.0600396925327279,0.188084228504216,0.038476171309295384,0.09496988172433184,0.01612541750069194,0.14957147053431916,86.94314381285604,1.972736700406802,84.97040711244924
0.030109115228381087,0.0979910566471455,0.05453434242338928,0.18263451429891586,0.03873865823897489,0.09496988172433184,0.014278807177782864,0.1479873471410896,87.18323354798527,1.8942048841426504,85.28902866384261
0.03016619404239299,0.0979910566471455,0.049972083002289565,0.17812933369182804,0.03904514127666709,0.09496988172433184,0.012660777135243818,0.14667580013624276,87.38278000317108,1.8266933876493656,85.5560866155217
0.0302247612838887,0.0979910566471455,0.04652508466467243,0.17474090259570663,0.03939497708070594,0.09496988172433184,0.011571670656290724,0.1459365294613285,87.52531201002554,1.7674269406133534,85.7578850694122
0.030284865371449834,0.0979910566471455,0.04304872727733345,0.17132464929592878,0.039787713145291954,0.09496988172433184,0.010336298575998142,0.14509389344562193,87.67270578816574,1.71587418175816,85.95683160640758
0.030346557828347744,0.0979910566471455,0.039829116900498555,0.1681667313759918,0.04022303220359126,0.09496988172433184,0.009682490109831401,0.1448754040377545,87.79079416139473,1.6699850003032644,86.12080916109146
0.030112242742815504,0.09818362206631498,0.06142787774703515,0.18972374255616564,0.03911175038961078,0.09652077879639906,0.016094089800896192,0.15172661898690604,86.82334208095767,1.9700184035644779,84.85332367739319
0.03016751249525943,0.09818362206631498,0.05592540838082377,0.18427654294239817,0.039357603328856294,0.09652077879639906,0.014243244941540962,0.15012162706679633,87.06317106556867,1.8915963213337172,85.17157474423495
0.030224188184050045,0.09818362206631498,0.051021686447858726,0.17942949669822375,0.039648391689501,0.09652077879639906,0.012639557720741932,0.14880872820664198,87.27391309712257,1.8244175793332946,85.44949551778927
0.03028231449984614,0.09818362206631498,0.047536421271203576,0.1760023578373647,0.039983261577397976,0.09652077879639906,0.011545670930140918,0.14804971130393796,87.41796627496771,1.7652592734580572,85.65270700150965
0.030341938953257666,0.09818362206631498,0.04417566305492646,0.1727012240744991,0.04036160561056333,0.09652077879639906,0.010319520955854875,0.14720190536281724,87.56102557624786,1.7136884480053294,85.84733712824253
0.030403112073317674,0.09818362206631498,0.040817523188965296,0.16940425732859793,0.04078298561806768,0.09652077879639906,0.009651761040956002,0.14695552545542273,87.68449322467451,1.6679629093592572,86.01653031531525
0.02988005360379156,0.0978047290522425,0.059845469164647204,0.18753025182068125,0.03667934542250767,0.0887039467147175,0.015247560067995738,0.1406308522052209,87.37075674645135,2.0342717551590845,85.33648499129227
0.029938388909639527,0.0978047290522425,0.054329398752877976,0.18207251671476002,0.036834956494067275,0.0887039467147175,0.013487134530555197,0.13902603773933997,87.60901021481637,1.95322305110333,85.65578716371303
0.029998168911366103,0.0978047290522425,0.04982360495555866,0.17762650291916726,0.03703140171628153,0.0887039467147175,0.012089697089098938,0.13782504552009797,87.80045515510928,1.883413393022229,85.91704176208705
0.030059440367718016,0.0978047290522425,0.04637385415807382,0.17423802357803433,0.03726740386651672,0.0887039467147175,0.010789079959636199,0.13676043054087042,87.95200420263049,1.822479412430522,86.12952479019997
0.030122252902868945,0.0978047290522425,0.04288224959290748,0.1708092315480189,0.03754212123311406,0.0887039467147175,0.009975141697199867,0.13622120964503143,88.08752449888945,1.7690679822928246,86.31845651659663
0.030186659208247587,0.0978047290522425,0.039708357157743054,0.16769974541823313,0.037854970220171306,0.0887039467147175,0.009253937743528833,0.13581285467841764,88.20802624101918,1.7217923927040466,86.48623384831514
0.03025271526419058,0.0978047290522425,0.03754446261116052,0.16560190692759358,0.038205537553191136,0.0887039467147175,0.008619199219231571,0.1355286834871402,88.289807347131,1.679127311058294,86.61068003607271
0.030320480583619854,0.0978047290522425,0.03526604439953389,0.16339125403539623,0.03859353301789901,0.0887039467147175,0.008076425784547784,0.1353739055171643,88.37118143023032,1.640980362173306,86.73020106805701
0.029940440826417166,0.0979995256846735,0.06121591534660871,0.18915588185769938,0.037293152464595365,0.09001624369557518,0.015203086451594225,0.14251248261176475,87.26029627145884,2.0316998806245556,85.22859639083428
0.029998357323970198,0.0979995256846735,0.05572303537561641,0.1837209183842601,0.03743221009967528,0.09001624369557518,0.013456079805105329,0.1409045336003558,87.49707338561036,1.9507274448347915,85.54634594077557
0.030057682287467583,0.0979995256846735,0.050862010997271334,0.17891921896941243,0.03761347993393116,0.09001624369557518,0.012051710904081029,0.13968143453358736,87.70065263517121,1.881272522540673,85.81938011263054
0.03011846162172558,0.0979995256846735,0.047389137907050655,0.17550712521344974,0.037835269912729376,0.09001624369557518,0.01076795764520814,0.13861947125351268,87.85243773774562,1.8204162663536785,86.03202147139194
0.03018074401851623,0.0979995256846735,0.04401023398730694,0.17219050369049668,0.038096487507767354,0.09001624369557518,0.00994115613817081,0.13805388734151336,87.98458952044822,1.7670007318432939,86.21758878860493
0.03024458115336304,0.0979995256846735,0.04065580505673678,0.16889991189477332,0.038396377582117065,0.09001624369557518,0.009230502698304244,0.13764312397599648,88.11096280945237,1.719897745638429,86.39106506381394
0.03031002790158296,0.0979995256846735,0.038334628037944414,0.16664418162420086,0.038734399625623306,0.09001624369557518,0.008593666765548269,0.13734431008674675,88.19839228501736,1.6773887465280353,86.52100353848932
0.030377142575709507,0.0979995256846735,0.036206180396573515,0.16458284865695655,0.03911016345903578,0.09001624369557518,0.008055707907579476,0.13718211506219044,88.27463939068319,1.6391876556771718,86.63545173500601
0.029792942706940863,0.09784789567934106,0.06124908961251515,0.18888992799879709,0.03575571929549683,0.08423015315302758,0.014541870413348566,0.13452774286187297,87.66431425433804,2.0957399592161585,85.56857429512188
0.029853790167263725,0.09784789567934106,0.05575488044238618,0.18345656628899099,0.035797582956138586,0.08423015315302758,0.012747238566621995,0.13277497467578817,87.90303919719632,2.0122347295666785,85.89080446762964
0.029916057551546634,0.09784789567934106,0.050887029767425755,0.17865098299831345,0.035884904497810816,0.08423015315302758,0.011420074183661942,0.13153513183450033,88.10445651879061,1.9405214422405133,86.1639350765501
0.029979792381077234,0.09784789567934106,0.04741237609696945,0.17524006415738774,0.03601180050043597,0.08423015315302758,0.010325211286864276,0.13056716494032783,88.25105285113925,1.877623310104961,86.37342954103428
0.030045044960512603,0.09784789567934106,0.04403617743847295,0.17192911807832661,0.0361757410489914,0.08423015315302758,0.009545913211732506,0.12995180741375148,88.38245557464755,1.822501368332392,86.55995420631515
0.03011186857524159,0.09784789567934106,0.040680856396713296,0.16864062065129595,0.03637525319352436,0.08423015315302758,0.00883629911096602,0.12944170545751796,88.50980249426439,1.773926960534497,86.7358755337299
0.030180319707615776,0.09784789567934106,0.03835275907480839,0.16638097446176522,0.03660937071003747,0.08423015315302758,0.008250254687779426,0.12908977855084447,88.59757003397031,1.7300814485955927,86.86748858537472
0.03025045827412907,0.09784789567934106,0.03622722510610628,0.1643255790595764,0.036877418975753765,0.08423015315302758,0.0076788733042718466,0.12878644543305318,88.67696344196978,1.6907337351806198,86.98622970678916
0.03067076251568587,0.09823652041608448,0.06175896192430429,0.19066624485607464,0.0456181810841576,0.11101370888905555,0.01660506715341444,0.1732369571266276,85.87246728313748,1.9317428237398504,83.94072445939763
0.030719200211105347,0.09843500293593944,0.06320580732187195,0.19236001046891674,0.04627628514859226,0.11327786310539088,0.0165666173992625,0.17612076565324564,85.72918997737064,1.9285197312169897,83.80067024615364
0.03057757777344822,0.09827115328983577,0.06309793645780842,0.1919466675210924,0.04404823767549443,0.10593385921645067,0.016073689480374312,0.16605578637231938,86.15193616965855,1.9889297439679137,84.16300642569064
0.030640798513767813,0.09827115328983577,0.05683910554688476,0.18575105735048833,0.044541063650753984,0.10593385921645067,0.014172408230726673,0.16464733109793134,86.41286050846652,1.9002094669324872,84.51265104153404
0.030705900230732715,0.09827115328983577,0.05134464570900493,0.18032169922957342,0.04508929165182635,0.10593385921645067,0.012496736097131242,0.16351988696540826,86.63940127208149,1.8254837570033209,84.81391751507816
0.029819803362924877,0.09795836998621969,0.0425441926434768,0.17032236599262138,0.03693332749201558,0.09557381238907718,0.012676110022873716,0.14518324990396647,87.57500307147106,1.6291792946840493,85.94582377678701
0.029888022897284296,0.09815443583284764,0.043672569272695624,0.17171502800282756,0.03746052602759521,0.09716562550198629,0.012677274787044484,0.147303426316626,87.46207119464479,1.6270783952380627,85.83499279940673
0.02924905096592932,0.09670680196395612,0.038106817832566336,0.16406267076245176,0.03230441908299508,0.08304746535146164,0.012187564872720002,0.1275394493071767,88.44702528791385,1.686086351073429,86.76093893684042
0.029321897522290738,0.09695774869711495,0.03887437735650173,0.16515402357590742,0.032723766784939365,0.08427720548438682,0.012172819589764008,0.1291737918590902,88.3611911313756,1.6844500744510784,86.67674105692453
0.029370237102637767,0.09695774869711495,0.03666249038335918,0.16299047618311188,0.03306678309207638,0.08427720548438682,0.011084384648837774,0.12842837322530096,88.46391519972742,1.6421080800491459,86.82180711967828
0.029394440735332376,0.09719597744362571,0.039655056730019414,0.1662454749089775,0.033163945220818995,0.08552583294311283,0.012156827817319645,0.13084660598125147,88.27384417606467,1.6827849589915347,86.59105921707314
0.029442569493471592,0.09719597744362571,0.037490136992292256,0.16412868392938956,0.03349230877425014,0.08552583294311283,0.01108071767531276,0.13009885939267574,88.37466672810652,1.6404514086702016,86.73421531943632
0.02946664663798674,0.0974221001010445,0.04057008639785185,0.1674588331368831,0.03362397813244408,0.08679428545221633,0.012139526034584298,0.13255778961924472,88.18068194191824,1.6810089855100245,86.49967295640822
0.029514533549687708,0.0974221001010445,0.03827445659940063,0.16521109025013284,0.03393793394414341,0.08679428545221633,0.011080536593746053,0.1318127559901058,88.28575875892633,1.638801057854935,86.6469577010714
0.029563571151214534,0.0974221001010445,0.036133186161942096,0.16311885741420112,0.03428706581149667,0.08679428545221633,0.010321468088091533,0.13140281935180453,88.37416763038652,1.6007490260727106,86.77341860431382
0.029538483073991307,0.09763670481776271,0.04168919344503578,0.1688643813367898,0.03410297021293991,0.08808350016044707,0.012120896676265138,0.13430736704965213,88.07927938996832,1.6790759249209293,86.4002034650474
0.02958609975090422,0.09763670481776271,0.03904365688693327,0.1662664614556002,0.03440275290569671,0.08808350016044707,0.011083581017064838,0.1335698340832086,88.196177475377,1.6371382086671569,86.55903926670985
0.02963483698647905,0.09763670481776271,0.03700016640589711,0.16427170821013887,0.03473807863805059,0.08808350016044707,0.010294878006180548,0.1331164568046782,88.2823215934519,1.599085389988616,86.68323620346328
0.02960991967641938,0.09784035628183635,0.04282832177712944,0.17027859773538517,0.034600099440538115,0.08939441509325265,0.012100976063869022,0.1360954905976598,87.97618719368829,1.6771106542463745,86.29907653944191
0.029657240202044344,0.09784035628183635,0.039835601091000115,0.16733319757488083,0.0348859324632141,0.08939441509325265,0.011089491833061592,0.13536983938952835,88.10458324295443,1.6354379941920527,86.46914524876237
0.02970565216322252,0.09784035628183635,0.037808545613750966,0.16535455405880983,0.03520770928575875,0.08939441509325265,0.010268176997305962,0.13487030137631734,88.19145474875415,1.5974394903207338,86.59401525843342
0.029049208837379912,0.09663625851179196,0.0384250544282066,0.16411052177737848,0.03041276055891134,0.07837074411589998,0.011501012122151868,0.12028451679696318,88.80712947302757,1.7354840417639097,87.07164543126366
0.0290994997075261,0.09663625851179196,0.036146845931239,0.16188260415055705,0.030651575386968822,0.07837074411589998,0.010674525153521939,0.11969684465639073,88.9055184171225,1.6917668500568621,87.21375156706563
0.029124673068560425,0.09688194649371884,0.039190283681901666,0.16519690324418093,0.03082492283736428,0.07939872735854898,0.01148788776278484,0.1217115379586981,88.72836353711224,1.7339447844359586,86.99441875267628
0.029174730090825222,0.09688194649371884,0.03700795146886226,0.16306462805340632,0.03105009167674475,0.07939872735854898,0.010647781426515866,0.12109660046180959,88.82408174568161,1.6902172065299415,87.13386453915167
0.029199813807828295,0.09711522619710079,0.03999165490437246,0.16630669490930156,0.03125379858917797,0.08044094364000287,0.011476775926861105,0.12317151815604195,88.64740839691594,1.7323627453052812,86.91504565161065
0.029249605461962883,0.09711522619710079,0.0378118834552336,0.16417671511429727,0.0314654961693601,0.08044094364000287,0.010621012392712632,0.12252745220207559,88.74378157158357,1.6886891892031035,87.05509238238047
0.029274595050634462,0.09733669416875958,0.04100531268742506,0.1676166019068191,0.03169869109461356,0.08149813951133933,0.011467594940322866,0.12466442554627577,88.5581906734617,1.7306192373660414,86.82757143609565
0.029324092521421017,0.09733669416875958,0.038582893904530687,0.16524368059471128,0.03189707694705577,0.08149813951133933,0.010594207412585986,0.12398942387098108,88.6637497997623,1.6871662792541025,86.9765835205082
0.02934898286072491,0.0975469236983678,0.042144098959726914,0.16904000551881965,0.03215896934696831,0.08257105753520344,0.011460231364728584,0.12619025824690033,88.46377518212755,1.7287741537620782,86.73500102836547
0.029398159869116106,0.0975469236983678,0.03935290746588413,0.16629799103336804,0.03234418571353077,0.08257105753520344,0.010567451350046124,0.12548269459878034,88.58286102315456,1.6856270615177569,86.8972339616368
0.028874992093749358,0.09659689665070592,0.03885271068214765,0.16432459942660294,0.02887750572767434,0.07399280625350234,0.011056583858178759,0.11392689583935543,89.14902306755361,1.7867457321045803,87.36227733544904
0.028952782582384602,0.09683604123844669,0.03962646182660262,0.1654152856474339,0.029270126312570217,0.074842261661332,0.011026467424851546,0.11513885539875375,89.07769637790572,1.7853161857794686,87.29238019212626
0.029030228582085968,0.09706313967097611,0.040524647905242975,0.16661801615830507,0.029676083548847095,0.07570214904348785,0.010996870231867524,0.11637510282420246,89.00148714201352,1.7837887823117473,87.21769835970177
0.029107292403469313,0.09727877176950893,0.041630415952168966,0.1680164801251472,0.030094958272933164,0.07657306219037192,0.010967809074796765,0.11763582953810185,88.91763641708526,1.7821082263197214,87.13552819076554
0.029921030187621673,0.09770434952624432,0.05642595885086833,0.18405133856473432,0.04049989970347166,0.10439423964979079,0.01830458817401728,0.16319872752727974,86.36390093762166,1.8495267231786774,84.51437421444298
0.029983582323615574,0.09792417824049791,0.057733185797905005,0.1856409463620185,0.04109024539326577,0.10643171059042057,0.018293911730180794,0.16581586771386714,86.23146274864109,1.8466904922184078,84.38477225642268
0.030046031801617665,0.09813259991440972,0.05901584882514282,0.18719448054117022,0.04170631905114666,0.10851232174948788,0.01828375212245679,0.16850239292309133,86.09821145539605,1.8438368482180885,84.25437460717797
