stage_loading,reaction_mean,T_1,P_1,rho_1,A_1,C_1,C_a_1,M_3,T_3,P_3,rho_3,C_3,alpha_3,U,C_a_3,C_w_3,V_3,V_w_3,flow_coefficient_3,beta_3,a_3,M_3_rel,A_3,T_2,P_2,rho_2,A_2,C_a_2,flow_coefficient_2,a_2,V_w_2,beta_2,V_2,C_w_2,C_2,alpha_2,M_2,M_2_rel,N,omega,r_hub,r_tip,r_meanline,h,alpha_2_hub,alpha_3_hub,beta_2_hub,beta_3_hub,U_hub,V_3_hub,C_2_hub,M_2_rel_hub,M_2_hub,alpha_2_tip,alpha_3_tip,beta_2_tip,beta_3_tip,U_tip,V_3_tip,C_2_tip,M_2_rel_tip,M_2_tip,reaction_hub,reaction_tip,N_rotor,K_p,pitch_chord_ratio,K_accel,o_rotor,c_a,c_true,K_s,K_TET,r_to_o,f,K
3.0,0.35,1242.085434859362,1169.8395186776936,3.281655004960209,0.017363584488324868,86.17782349696293,84.86858871752672,0.3227272727272727,1035.0833587029292,489.69625288022377,1.648426386619859,203.11084122702974,13.88888888888889,383.60119221225926,197.17249964888848,48.75468394073283,475.1932220284843,432.3558761529921,0.5140038760353653,65.48501533626282,629.3575361964303,0.7550449382084949,0.015570216761594357,1107.5340853576806,641.8813545139255,2.019369361694124,0.015570216761594357,158.41856880027865,0.41297725871670493,651.0109961610459,163.8350416044106,45.962942854299456,227.899898635887,547.4362338166699,569.8972477877993,73.86047193641826,0.8754034127663477,0.35007073610091455,34739.1771771747,3637.878127052208,0.09369600178595117,0.11719682024659633,0.10544641101627375,0.023500818460645174,75.57962979355034,15.550778967745828,60.07636503227633,63.51484839945672,340.8546354893564,317.5705355158295,636.1317052291575,0.48781132329333105,0.9771443324004814,72.17065058263887,12.542741681270048,22.6794995359138,67.25048405333956,426.34774893516214,171.69466886461692,517.3983380326786,0.2637354359251766,0.7947612883403363,0.17674411494525785,0.47380671134267294,70,0.05174554840687195,0.6111007933645807,0.8508565537430589,0.008531466701261333,0.015344040073325052,0.01807755266203475,0.10997587638808053,0.007720517748495125,0.08931641260316261,0.007285617625496199,0.1694419425434476
3.0,0.35,1242.085434859362,1169.8395186776936,3.281655004960209,0.017363584488324868,86.17782349696293,84.86858871752672,0.3227272727272727,1035.0833587029292,489.69625288022377,1.648426386619859,203.11084122702974,13.88888888888889,383.60119221225926,197.17249964888848,48.75468394073283,475.1932220284843,432.3558761529921,0.5140038760353653,65.48501533626282,629.3575361964303,0.7550449382084949,0.015570216761594357,1107.5340853576806,641.8813545139255,2.019369361694124,0.015570216761594357,158.41856880027865,0.41297725871670493,651.0109961610459,163.8350416044106,45.962942854299456,227.899898635887,547.4362338166699,569.8972477877993,73.86047193641826,0.8754034127663477,0.35007073610091455,38082.05794062715,3987.94378199517,0.08330909327389999,0.10907134796709636,0.09619022062049817,0.025762254693196388,75.92975808712936,15.934127922511353,62.151183084526544,63.09267067944892,332.23198050530505,339.1242852264171,651.6299378208297,0.5209194425688705,1.0009507391786523,71.83353599071812,12.301744094819748,16.795101860328856,67.58272467629718,434.9704039192135,165.47712756581467,508.1120067133983,0.25418484256275026,0.7804968114358892,0.1334564720941097,0.4944619633647938,58,0.05306211933260473,0.6111007933645807,0.8508565537430589,0.009352432487935764,0.01682056601788496,0.01981711899476645,0.10997587638808053,0.006476903186001285,0.08147612944364445,0.006119604806779681,0.16951489890668653
3.0,0.3833333333333333,1242.085434859362,1169.8395186776936,3.281655004960209,0.017363584488324868,86.17782349696293,84.86858871752672,0.3227272727272727,1035.0833587029292,489.69625288022377,1.648426386619859,203.11084122702974,13.88888888888889,383.60119221225926,197.17249964888848,48.75468394073283,475.1932220284843,432.3558761529921,0.5140038760353653,65.48501533626282,629.3575361964303,0.7550449382084949,0.015570216761594357,1114.4341545628952,658.0275733585937,2.057348109676998,0.015570216761594357,155.49415417546442,0.40535367807049033,653.0357853931589,138.26162879026003,41.642718992396595,208.07380896806487,521.8628210025192,544.5357985729225,73.40805762423979,0.8338529231519615,0.31862543159529066,31038.326709102537,3250.3259723012134,0.10752068975591995,0.1285179078993618,0.11801929882764087,0.02099721814344183,74.81278993216581,15.185017843048866,55.15372164016398,63.92884309223287,349.47729047340766,272.13950581214175,593.5485950473479,0.41672985140975194,0.9089066913691463,72.02354937994888,12.793210014912667,21.58163019846783,66.91039783298092,417.7250939511109,167.21699098926786,503.8270224736649,0.2560609919540553,0.7715151814694762,0.25702799433349316,0.47996899284405115,87,0.0452115786132424,0.6297542904744733,0.8764469609998377,0.007731262062134963,0.013492987906364407,0.016151706264186022,0.09797777504769241,0.009767772153887388,0.09856088098888943,0.009277577379864406,0.15295712581482218
3.0,0.3833333333333333,1242.085434859362,1169.8395186776936,3.281655004960209,0.017363584488324868,86.17782349696293,84.86858871752672,0.3227272727272727,1035.0833587029292,489.69625288022377,1.648426386619859,203.11084122702974,13.88888888888889,383.60119221225926,197.17249964888848,48.75468394073283,475.1932220284843,432.3558761529921,0.5140038760353653,65.48501533626282,629.3575361964303,0.7550449382084949,0.015570216761594357,1114.4341545628952,658.0275733585937,2.057348109676998,0.015570216761594357,155.49415417546442,0.40535367807049033,653.0357853931589,138.26162879026003,41.642718992396595,208.07380896806487,521.8628210025192,544.5357985729225,73.40805762423979,0.8338529231519615,0.31862543159529066,34739.1771771747,3637.878127052208,0.09369600178595117,0.11719682024659633,0.10544641101627375,0.023500818460645174,75.17079889508618,15.550778967745828,57.75122204456173,63.51484839945672,340.8546354893564,291.4077598463029,607.5450605343585,0.44623551475186224,0.9303396140359861,71.67704268787263,12.542741681270048,15.523818500184923,67.25048405333956,426.34774893516214,161.38146693812615,494.61699876233524,0.24712499766144785,0.7574117832831352,0.21896236546088585,0.5007909825558692,69,0.045654857577640366,0.6297542904744733,0.8764469609998377,0.008653097993871893,0.015101822399182485,0.01807755266203475,0.09797777504769241,0.007850667609704163,0.08806094655805896,0.0074708615716195985,0.15148330023503692
3.0,0.3833333333333333,1242.085434859362,1169.8395186776936,3.281655004960209,0.017363584488324868,86.17782349696293,84.86858871752672,0.3227272727272727,1035.0833587029292,489.69625288022377,1.648426386619859,203.11084122702974,13.88888888888889,383.60119221225926,197.17249964888848,48.75468394073283,475.1932220284843,432.3558761529921,0.5140038760353653,65.48501533626282,629.3575361964303,0.7550449382084949,0.015570216761594357,1114.4341545628952,658.0275733585937,2.057348109676998,0.015570216761594357,155.49415417546442,0.40535367807049033,653.0357853931589,138.26162879026003,41.642718992396595,208.07380896806487,521.8628210025192,544.5357985729225,73.40805762423979,0.8338529231519615,0.31862543159529066,38082.05794062715,3987.94378199517,0.08330909327389999,0.10907134796709636,0.09619022062049817,0.025762254693196388,75.5299962938452,15.934127922511353,60.09156191701823,63.09267067944892,332.23198050530505,311.8518859414401,622.2924638065241,0.47754180232816845,0.9529224549798203,71.33191838709266,12.301744094819748,9.22757762730816,67.58272467629718,434.9704039192135,157.53275457283064,485.7897869380321,0.24123142727620717,0.7438945886335514,0.17789460173030963,0.5203869908845481,57,0.04638778191567119,0.6297542904744733,0.8764469609998377,0.009485768113847829,0.01655504022681925,0.01981711899476645,0.09797777504769241,0.006703743270085798,0.08033086945142501,0.006386689580815501,0.1510693002334494
3.0,0.41666666666666663,1242.085434859362,1169.8395186776936,3.281655004960209,0.017363584488324868,86.17782349696293,84.86858871752672,0.3227272727272727,1035.0833587029292,489.69625288022377,1.648426386619859,203.11084122702974,13.88888888888889,383.60119221225926,197.17249964888848,48.75468394073283,475.1932220284843,432.3558761529921,0.5140038760353653,65.48501533626282,629.3575361964303,0.7550449382084949,0.015570216761594357,1121.3342237681095,674.4765070902259,2.09580008296027,0.015570216761594357,152.64127850727823,0.39791659047508054,655.0543159811424,112.6882159761094,36.436790231979536,189.7313730625875,496.28940818836867,519.2326420635529,72.90393179992914,0.7926558598210969,0.2896421997898102,31038.326709102537,3250.3259723012134,0.10752068975591995,0.1285179078993618,0.11801929882764087,0.02099721814344183,74.34685830429717,15.185017843048866,51.98565701531596,63.92884309223287,349.47729047340766,247.85112787353327,565.7298139203001,0.3783672923401796,0.8636380222500301,71.48301263387212,12.793210014912667,13.987545748442287,66.91039783298092,417.7250939511109,157.3056604327927,480.63003861024157,0.24014139987335217,0.7337254741850718,0.29718864328843964,0.5080787770146431,86,0.03972453687629699,0.6488400452652021,0.897902235496488,0.007805092435138753,0.013221151335086376,0.016151706264186022,0.08643622473895979,0.010131425122547177,0.09762856831386825,0.009688808152386387,0.13629218673780394
3.0,0.41666666666666663,1242.085434859362,1169.8395186776936,3.281655004960209,0.017363584488324868,86.17782349696293,84.86858871752672,0.3227272727272727,1035.0833587029292,489.69625288022377,1.648426386619859,203.11084122702974,13.88888888888889,383.60119221225926,197.17249964888848,48.75468394073283,475.1932220284843,432.3558761529921,0.5140038760353653,65.48501533626282,629.3575361964303,0.7550449382084949,0.015570216761594357,1121.3342237681095,674.4765070902259,2.09580008296027,0.015570216761594357,152.64127850727823,0.39791659047508054,655.0543159811424,112.6882159761094,36.436790231979536,189.7313730625875,496.28940818836867,519.2326420635529,72.90393179992914,0.7926558598210969,0.2896421997898102,34739.1771771747,3637.878127052208,0.09369600178595117,0.11719682024659633,0.10544641101627375,0.023500818460645174,74.71479180910032,15.550778967745828,54.9604510509456,63.51484839945672,340.8546354893564,265.85992851171625,579.0112575593179,0.40585936467498945,0.8839133541041906,71.12759511914726,12.542741681270048,7.532095351039026,67.25048405333956,426.34774893516214,153.9697931601617,471.89904800757193,0.2350488950363532,0.720396822820349,0.26118061597651365,0.5277752537690656,69,0.039736757767892865,0.6488400452652021,0.897902235496488,0.008735731520893932,0.014797573433013387,0.01807755266203475,0.08643622473895979,0.008066768597094242,0.08722795545827673,0.007730147668435429,0.1342397511039469
3.0,0.41666666666666663,1242.085434859362,1169.8395186776936,3.281655004960209,0.017363584488324868,86.17782349696293,84.86858871752672,0.3227272727272727,1035.0833587029292,489.69625288022377,1.648426386619859,203.11084122702974,13.88888888888889,383.60119221225926,197.17249964888848,48.75468394073283,475.1932220284843,432.3558761529921,0.5140038760353653,65.48501533626282,629.3575361964303,0.7550449382084949,0.015570216761594357,1121.3342237681095,674.4765070902259,2.09580008296027,0.015570216761594357,152.64127850727823,0.39791659047508054,655.0543159811424,112.6882159761094,36.436790231979536,189.7313730625875,496.28940818836867,519.2326420635529,72.90393179992914,0.7926558598210969,0.2896421997898102,38082.05794062715,3987.94378199517,0.08330909327389999,0.10907134796709636,0.09619022062049817,0.025762254693196388,75.08402127901884,15.934127922511353,57.62894405214798,63.09267067944892,332.23198050530505,285.09753822406134,593.0066903144452,0.4352273258394479,0.9052786552917188,70.7736785417616,12.301744094819748,1.016423215296917,67.58272467629718,434.9704039192135,152.66530015742447,463.53193947479235,0.23305746780518788,0.7076236705356452,0.2223327313665091,0.5463120184043022,57,0.0399940502979386,0.6488400452652021,0.897902235496488,0.009576353298057644,0.016221513997947017,0.01981711899476645,0.08643622473895979,0.006935602642516649,0.07957099913539689,0.006653648914241194,0.13336587767941502
3.0,0.45,1242.085434859362,1169.8395186776936,3.281655004960209,0.017363584488324868,86.17782349696293,84.86858871752672,0.3227272727272727,1035.0833587029292,489.69625288022377,1.648426386619859,203.11084122702974,13.88888888888889,383.60119221225926,197.17249964888848,48.75468394073283,475.1932220284843,432.3558761529921,0.5140038760353653,65.48501533626282,629.3575361964303,0.7550449382084949,0.015570216761594357,1128.234292973324,691.2319158918767,2.13472821162785,0.015570216761594357,149.85776756787666,0.39066032799229516,657.0666456052879,87.11480316195878,30.17014642522803,173.33879955271,470.71599537421804,493.9948368167107,72.34053685142926,0.7518184648707044,0.26380702887913415,31038.326709102537,3250.3259723012134,0.10752068975591995,0.1285179078993618,0.11801929882764087,0.02099721814344183,73.82567693382069,15.185017843048866,48.13092558198224,63.92884309223287,349.47729047340766,224.52932492198065,537.971630507731,0.34171468971027263,0.8187474346870142,70.87950465803974,12.793210014912667,5.541106514479113,66.91039783298092,417.7250939511109,150.5613137520717,457.50288427522105,0.22914161715418538,0.6962807918118727,0.3373492922433855,0.5361885611852346,86,0.034002063219608906,0.6677654973082634,0.9153035350828147,0.007824403730280536,0.012878229112553008,0.016151706264186022,0.07565292686991813,0.010610185113236385,0.0973876126881146,0.010201292051152673,0.12026517520276342
3.0,0.35,1242.085434859362,1169.8395186776936,3.281655004960209,0.017363584488324868,86.17782349696293,84.86858871752672,0.3227272727272727,1035.0833587029292,489.69625288022377,1.648426386619859,203.11084122702974,17.77777777777778,383.60119221225926,193.41186904774568,62.015020240336575,485.77974421453536,445.61621245259585,0.5042003856461543,66.53759491366691,629.3575361964303,0.7718660956225009,0.01587295843876425,1107.5340853576806,641.8813545139255,2.019369361694124,0.01587295843876425,155.39708396501788,0.4051006282562113,651.0109961610459,177.09537790401436,48.733799789246966,235.6077812377946,560.6965701162736,581.8323619780737,74.50928404134443,0.8937366118377224,0.3619106015522822,30740.907913731873,3219.180348882013,0.10856095421767141,0.12976132079589217,0.11916113750678178,0.021200366578220758,75.82925433363972,19.389262813643423,59.70346863144682,65.1459974109441,349.47729047340766,308.0370186746409,634.7599340295359,0.4731671515398478,0.975037192570723,73.20595419500704,16.40676451123116,32.0173334794916,67.8309504261157,417.7250939511109,183.27554004248356,537.8321438825074,0.28152449209497715,0.8261490928018971,0.21686734537854696,0.45185920867345913,88,0.055047329137081165,0.6170343458566427,0.8428468672412609,0.007772867825099542,0.013732523878586063,0.016307974290939043,0.11615164361984771,0.008966867735656685,0.09803331500625917,0.008422600484484339,0.18016584049258558
