T_3_od,rho_3_od,P_3_od,alpha_3_od,beta_2_od,flow_coeff_2_od,incidence_2,incidence_off,v_2_od,C_w_3_od,C_a_3_od,U_mean_od,flow_coeff_3_od,work_od_cw,work_od_vw,M_2_rel_od,M_3_rel_od
1021.9506362399549,1.5864747609654122,465.31278181665596,23.344267418460163,42.329499044931374,0.5463606751280147,7.049874407355858,7.049874407355858,252.81674139808743,105.88718860389497,245.34534534534535,342.0881204368255,0.7171992556539363,211485.8513922114,211485.8513922114,0.38678096894984404,0.8167563322500093
1021.9506362399549,1.5864747609654122,465.31278181665596,23.344267418460163,42.329499044931374,0.5463606751280147,7.049874407355858,7.049874407355858,252.81674139808743,105.88718860389497,245.34534534534535,342.0881204368255,0.7171992556539363,211485.8513922114,211485.8513922114,0.38678096894984404,0.8167563322500093
1021.9506362399549,1.5864747609654122,465.31278181665596,23.344267418460163,42.329499044931374,0.5463606751280147,7.049874407355858,5.299874407355858,252.81674139808743,105.88718860389497,245.34534534534535,342.0881204368255,0.7171992556539363,211485.8513922114,211485.8513922114,0.38678096894984404,0.8167563322500093
1021.9506362399549,1.5864747609654122,465.31278181665596,23.344267418460163,42.329499044931374,0.5463606751280147,7.049874407355858,5.299874407355858,252.81674139808743,105.88718860389497,245.34534534534535,342.0881204368255,0.7171992556539363,211485.8513922114,211485.8513922114,0.38678096894984404,0.8167563322500093
1021.9506362399549,1.5864747609654122,465.31278181665596,23.344267418460163,42.329499044931374,0.5463606751280147,7.049874407355858,3.5498744073558584,252.81674139808743,105.88718860389497,245.34534534534535,342.0881204368255,0.7171992556539363,211485.8513922114,211485.8513922114,0.38678096894984404,0.8167563322500093
1021.9506362399549,1.5864747609654122,465.31278181665596,23.344267418460163,42.329499044931374,0.5463606751280147,7.049874407355858,3.5498744073558584,252.81674139808743,105.88718860389497,245.34534534534535,342.0881204368255,0.7171992556539363,211485.8513922114,211485.8513922114,0.38678096894984404,0.8167563322500093
1021.9506362399549,1.5864747609654122,465.31278181665596,23.344267418460163,42.329499044931374,0.5463606751280147,7.049874407355858,1.7998744073558584,252.81674139808743,105.88718860389497,245.34534534534535,342.0881204368255,0.7171992556539363,211485.8513922114,211485.8513922114,0.38678096894984404,0.8167563322500093
1021.9506362399549,1.5864747609654122,465.31278181665596,23.344267418460163,42.329499044931374,0.5463606751280147,7.049874407355858,1.7998744073558584,252.81674139808743,105.88718860389497,245.34534534534535,342.0881204368255,0.7171992556539363,211485.8513922114,211485.8513922114,0.38678096894984404,0.8167563322500093
1021.9506362399549,1.5864747609654122,465.31278181665596,23.344267418460163,42.329499044931374,0.5463606751280147,7.049874407355858,0.04987440735585835,252.81674139808743,105.88718860389497,245.34534534534535,342.0881204368255,0.7171992556539363,211485.8513922114,211485.8513922114,0.38678096894984404,0.8167563322500093
1021.9506362399549,1.5864747609654122,465.31278181665596,23.344267418460163,42.329499044931374,0.5463606751280147,7.049874407355858,0.04987440735585835,252.81674139808743,105.88718860389497,245.34534534534535,342.0881204368255,0.7171992556539363,211485.8513922114,211485.8513922114,0.38678096894984404,0.8167563322500093
1019.3745347624749,1.5745074498674452,460.6386733671505,23.0558421662497,41.12078136976538,0.5603119714877615,7.113544714249528,7.113544714249528,254.44010479359267,108.89878424309813,255.85585585585585,342.0881204368255,0.7479238259695884,211519.606318136,211519.606318136,0.38866257044513014,0.8301938141157814
1019.3745347624749,1.5745074498674452,460.6386733671505,23.0558421662497,41.12078136976538,0.5603119714877615,7.113544714249528,7.113544714249528,254.44010479359267,108.89878424309813,255.85585585585585,342.0881204368255,0.7479238259695884,211519.606318136,211519.606318136,0.38866257044513014,0.8301938141157814
1019.3745347624749,1.5745074498674452,460.6386733671505,23.0558421662497,41.12078136976538,0.5603119714877615,7.113544714249528,5.363544714249528,254.44010479359267,108.89878424309813,255.85585585585585,342.0881204368255,0.7479238259695884,211519.606318136,211519.606318136,0.38866257044513014,0.8301938141157814
1019.3745347624749,1.5745074498674452,460.6386733671505,23.0558421662497,41.12078136976538,0.5603119714877615,7.113544714249528,5.363544714249528,254.44010479359267,108.89878424309813,255.85585585585585,342.0881204368255,0.7479238259695884,211519.606318136,211519.606318136,0.38866257044513014,0.8301938141157814
1019.3745347624749,1.5745074498674452,460.6386733671505,23.0558421662497,41.12078136976538,0.5603119714877615,7.113544714249528,3.613544714249528,254.44010479359267,108.89878424309813,255.85585585585585,342.0881204368255,0.7479238259695884,211519.606318136,211519.606318136,0.38866257044513014,0.8301938141157814
1019.3745347624749,1.5745074498674452,460.6386733671505,23.0558421662497,41.12078136976538,0.5603119714877615,7.113544714249528,3.613544714249528,254.44010479359267,108.89878424309813,255.85585585585585,342.0881204368255,0.7479238259695884,211519.606318136,211519.606318136,0.38866257044513014,0.8301938141157814
1019.3745347624749,1.5745074498674452,460.6386733671505,23.0558421662497,41.12078136976538,0.5603119714877615,7.113544714249528,1.863544714249528,254.44010479359267,108.89878424309813,255.85585585585585,342.0881204368255,0.7479238259695884,211519.606318136,211519.606318136,0.38866257044513014,0.8301938141157814
1019.3745347624749,1.5745074498674452,460.6386733671505,23.0558421662497,41.12078136976538,0.5603119714877615,7.113544714249528,1.863544714249528,254.44010479359267,108.89878424309813,255.85585585585585,342.0881204368255,0.7479238259695884,211519.606318136,211519.606318136,0.38866257044513014,0.8301938141157814
