T_3_od,rho_3_od,P_3_od,alpha_3_od,beta_2m,beta_2,flow_coeff_2_od,incidence_off_original,incidence_off_new,v_2_od,C_w_3_od,C_a_3_od,U_mean_od,flow_coeff_3_od,work_od_cw,work_od_vw,M_2_rel_od,M_3_rel_od,eta_final,eta_final_od,eta_final_od_new
1018.3637367388213,1.5698282650057878,458.8143230829907,28.355768139252273,32.77432761714696,25.77432761714696,0.5311467743207433,7.690282583945148,0.6902825839451481,236.15554274499164,134.0337805193658,248.34834834834834,338.2657868315979,0.7341811026013871,211605.33493251394,211605.33493251394,0.35878183117099366,0.8548027070636796,87.99875107761142,86.19919261828518,86.50873278311843
1017.7652804421346,1.5670622660708633,457.736749642297,31.052472349239807,30.50996803506071,30.50996803506071,0.5205844612698096,8.244556700566221,8.244556700566221,225.81174350320757,146.82027082224693,243.84384384384384,338.2657868315979,0.7208646376207091,211903.50202659657,211903.50202659657,0.343066903669843,0.8699750575184791,88.11468943705806,86.4294888465681,86.4294888465681
1017.7652804421346,1.5670622660708633,457.736749642297,31.052472349239807,30.50996803506071,28.75996803506071,0.5205844612698096,8.244556700566221,6.494556700566221,225.81174350320757,146.82027082224693,243.84384384384384,338.2657868315979,0.7208646376207091,211903.50202659657,211903.50202659657,0.343066903669843,0.8699750575184791,88.11468943705806,86.4294888465681,86.50166741318753
1017.7652804421346,1.5670622660708633,457.736749642297,31.052472349239807,30.50996803506071,27.00996803506071,0.5205844612698096,8.244556700566221,4.744556700566221,225.81174350320757,146.82027082224693,243.84384384384384,338.2657868315979,0.7208646376207091,211903.50202659657,211903.50202659657,0.343066903669843,0.8699750575184791,88.11468943705806,86.4294888465681,86.54766248968328
1017.7652804421346,1.5670622660708633,457.736749642297,31.052472349239807,30.50996803506071,25.25996803506071,0.5205844612698096,8.244556700566221,2.9945567005662213,225.81174350320757,146.82027082224693,243.84384384384384,338.2657868315979,0.7208646376207091,211903.50202659657,211903.50202659657,0.343066903669843,0.8699750575184791,88.11468943705806,86.4294888465681,86.62231211277016
1017.7652804421346,1.5670622660708633,457.736749642297,31.052472349239807,30.50996803506071,23.50996803506071,0.5205844612698096,8.244556700566221,1.2445567005662213,225.81174350320757,146.82027082224693,243.84384384384384,338.2657868315979,0.7208646376207091,211903.50202659657,211903.50202659657,0.343066903669843,0.8699750575184791,88.11468943705806,86.4294888465681,86.68368699635901
1016.7307379500043,1.5622883913505137,455.87844253118885,22.72059950118107,35.51242756356585,35.51242756356585,0.5684872282466055,6.760632933135177,6.760632933135177,259.883021389369,111.53600555680993,266.3663663663664,338.2657868315979,0.7874469625240997,211286.19600675654,211286.19600675654,0.39505316027105364,0.8380797906439218,87.25869250785064,85.23924271949375,85.23924271949375
1016.7307379500043,1.5622883913505137,455.87844253118885,22.72059950118107,35.51242756356585,33.76242756356585,0.5684872282466055,6.760632933135177,5.010632933135177,259.883021389369,111.53600555680993,266.3663663663664,338.2657868315979,0.7874469625240997,211286.19600675654,211286.19600675654,0.39505316027105364,0.8380797906439218,87.25869250785064,85.23924271949375,85.37543273103849
1016.7307379500043,1.5622883913505137,455.87844253118885,22.72059950118107,35.51242756356585,32.01242756356585,0.5684872282466055,6.760632933135177,3.2606329331351773,259.883021389369,111.53600555680993,266.3663663663664,338.2657868315979,0.7874469625240997,211286.19600675654,211286.19600675654,0.39505316027105364,0.8380797906439218,87.25869250785064,85.23924271949375,85.45407108809687
1016.7307379500043,1.5622883913505137,455.87844253118885,22.72059950118107,35.51242756356585,30.26242756356585,0.5684872282466055,6.760632933135177,1.5106329331351773,259.883021389369,111.53600555680993,266.3663663663664,338.2657868315979,0.7874469625240997,211286.19600675654,211286.19600675654,0.39505316027105364,0.8380797906439218,87.25869250785064,85.23924271949375,85.54905553038475
1016.7307379500043,1.5622883913505137,455.87844253118885,22.72059950118107,35.51242756356585,28.51242756356585,0.5684872282466055,6.760632933135177,-0.23936706686482268,259.883021389369,111.53600555680993,266.3663663663664,338.2657868315979,0.7874469625240997,211286.19600675654,211286.19600675654,0.39505316027105364,0.8380797906439218,87.25869250785064,85.23924271949375,85.64118690000471
1016.1859705291861,1.5597784749484978,454.9021759689329,25.421770163049917,32.511977574777994,32.511977574777994,0.5770016278284797,7.178339945498131,7.178339945498131,253.6426378354057,124.89130542302979,262.7627627627628,338.2657868315979,0.7767937905395573,211464.44314156825,211464.44314156825,0.38747644464089903,0.8539356883488747,87.72686797844592,85.83424007568715,85.83424007568715
1016.1859705291861,1.5597784749484978,454.9021759689329,25.421770163049917,32.511977574777994,30.761977574777994,0.5770016278284797,7.178339945498131,5.428339945498131,253.6426378354057,124.89130542302979,262.7627627627628,338.2657868315979,0.7767937905395573,211464.44314156825,211464.44314156825,0.38747644464089903,0.8539356883488747,87.72686797844592,85.83424007568715,85.94277212344518
1016.1859705291861,1.5597784749484978,454.9021759689329,25.421770163049917,32.511977574777994,29.011977574777994,0.5770016278284797,7.178339945498131,3.6783399454981307,253.6426378354057,124.89130542302979,262.7627627627628,338.2657868315979,0.7767937905395573,211464.44314156825,211464.44314156825,0.38747644464089903,0.8539356883488747,87.72686797844592,85.83424007568715,86.00746919408995
1016.1859705291861,1.5597784749484978,454.9021759689329,25.421770163049917,32.511977574777994,27.261977574777994,0.5770016278284797,7.178339945498131,1.9283399454981307,253.6426378354057,124.89130542302979,262.7627627627628,338.2657868315979,0.7767937905395573,211464.44314156825,211464.44314156825,0.38747644464089903,0.8539356883488747,87.72686797844592,85.83424007568715,86.0937319614403
1016.1859705291861,1.5597784749484978,454.9021759689329,25.421770163049917,32.511977574777994,25.511977574777994,0.5770016278284797,7.178339945498131,0.1783399454981307,253.6426378354057,124.89130542302979,262.7627627627628,338.2657868315979,0.7767937905395573,211464.44314156825,211464.44314156825,0.38747644464089903,0.8539356883488747,87.72686797844592,85.83424007568715,86.17141209418723
1016.1859705291861,1.5597784749484978,454.9021759689329,25.421770163049917,33.2864441730265,33.2864441730265,0.5601501263497081,7.24062587082706,7.24062587082706,249.28280771351643,124.89130542302979,262.7627627627628,338.2657868315979,0.7767937905395573,211464.44314156825,211464.44314156825,0.3789395723582832,0.8539356883488747,87.62032155133153,85.7157033619028,85.7157033619028
1016.1859705291861,1.5597784749484978,454.9021759689329,25.421770163049917,33.2864441730265,31.536444173026503,0.5601501263497081,7.24062587082706,5.49062587082706,249.28280771351643,124.89130542302979,262.7627627627628,338.2657868315979,0.7767937905395573,211464.44314156825,211464.44314156825,0.3789395723582832,0.8539356883488747,87.62032155133153,85.7157033619028,85.84071645391764
1016.1859705291861,1.5597784749484978,454.9021759689329,25.421770163049917,33.2864441730265,29.786444173026503,0.5601501263497081,7.24062587082706,3.74062587082706,249.28280771351643,124.89130542302979,262.7627627627628,338.2657868315979,0.7767937905395573,211464.44314156825,211464.44314156825,0.3789395723582832,0.8539356883488747,87.62032155133153,85.7157033619028,85.90346325194781
1016.1859705291861,1.5597784749484978,454.9021759689329,25.421770163049917,33.2864441730265,28.036444173026503,0.5601501263497081,7.24062587082706,1.9906258708270599,249.28280771351643,124.89130542302979,262.7627627627628,338.2657868315979,0.7767937905395573,211464.44314156825,211464.44314156825,0.3789395723582832,0.8539356883488747,87.62032155133153,85.7157033619028,85.99289347316183
1016.1859705291861,1.5597784749484978,454.9021759689329,25.421770163049917,33.2864441730265,26.286444173026503,0.5601501263497081,7.24062587082706,0.24062587082705988,249.28280771351643,124.89130542302979,262.7627627627628,338.2657868315979,0.7767937905395573,211464.44314156825,211464.44314156825,0.3789395723582832,0.8539356883488747,87.62032155133153,85.7157033619028,86.07202647771167
1016.1859705291861,1.5597784749484978,454.9021759689329,25.421770163049917,33.2864441730265,33.2864441730265,0.5601501263497081,7.24062587082706,7.24062587082706,249.28280771351643,124.89130542302979,262.7627627627628,338.2657868315979,0.7767937905395573,211464.44314156825,211464.44314156825,0.3789395723582832,0.8539356883488747,87.79447496175544,85.879066176238,85.879066176238
1016.1859705291861,1.5597784749484978,454.9021759689329,25.421770163049917,33.2864441730265,31.536444173026503,0.5601501263497081,7.24062587082706,5.49062587082706,249.28280771351643,124.89130542302979,262.7627627627628,338.2657868315979,0.7767937905395573,211464.44314156825,211464.44314156825,0.3789395723582832,0.8539356883488747,87.79447496175544,85.879066176238,86.02873731168015
1016.1859705291861,1.5597784749484978,454.9021759689329,25.421770163049917,33.2864441730265,29.786444173026503,0.5601501263497081,7.24062587082706,3.74062587082706,249.28280771351643,124.89130542302979,262.7627627627628,338.2657868315979,0.7767937905395573,211464.44314156825,211464.44314156825,0.3789395723582832,0.8539356883488747,87.79447496175544,85.879066176238,86.08830483623977
1016.1859705291861,1.5597784749484978,454.9021759689329,25.421770163049917,33.2864441730265,28.036444173026503,0.5601501263497081,7.24062587082706,1.9906258708270599,249.28280771351643,124.89130542302979,262.7627627627628,338.2657868315979,0.7767937905395573,211464.44314156825,211464.44314156825,0.3789395723582832,0.8539356883488747,87.79447496175544,85.879066176238,86.18121874183669
1016.1859705291861,1.5597784749484978,454.9021759689329,25.421770163049917,33.2864441730265,26.286444173026503,0.5601501263497081,7.24062587082706,0.24062587082705988,249.28280771351643,124.89130542302979,262.7627627627628,338.2657868315979,0.7767937905395573,211464.44314156825,211464.44314156825,0.3789395723582832,0.8539356883488747,87.79447496175544,85.879066176238,86.26275414410615
1016.1859705291861,1.5597784749484978,454.9021759689329,25.421770163049917,34.06238005066979,34.06238005066979,0.5439484906694214,7.297066703879288,7.297066703879288,245.14298485625537,124.89130542302979,262.7627627627628,338.2657868315979,0.7767937905395573,211464.44314156825,211464.44314156825,0.37082813794769653,0.8539356883488747,87.51035464321268,85.59354288177416,85.59354288177416
1016.1859705291861,1.5597784749484978,454.9021759689329,25.421770163049917,34.06238005066979,32.31238005066979,0.5439484906694214,7.297066703879288,5.547066703879288,245.14298485625537,124.89130542302979,262.7627627627628,338.2657868315979,0.7767937905395573,211464.44314156825,211464.44314156825,0.37082813794769653,0.8539356883488747,87.51035464321268,85.59354288177416,85.73547997690483
1016.1859705291861,1.5597784749484978,454.9021759689329,25.421770163049917,34.06238005066979,30.562380050669788,0.5439484906694214,7.297066703879288,3.7970667038792882,245.14298485625537,124.89130542302979,262.7627627627628,338.2657868315979,0.7767937905395573,211464.44314156825,211464.44314156825,0.37082813794769653,0.8539356883488747,87.51035464321268,85.59354288177416,85.79632719088058
1016.1859705291861,1.5597784749484978,454.9021759689329,25.421770163049917,34.06238005066979,28.812380050669788,0.5439484906694214,7.297066703879288,2.0470667038792882,245.14298485625537,124.89130542302979,262.7627627627628,338.2657868315979,0.7767937905395573,211464.44314156825,211464.44314156825,0.37082813794769653,0.8539356883488747,87.51035464321268,85.59354288177416,85.88896365357292
1016.1859705291861,1.5597784749484978,454.9021759689329,25.421770163049917,34.06238005066979,27.062380050669788,0.5439484906694214,7.297066703879288,0.29706670387928824,245.14298485625537,124.89130542302979,262.7627627627628,338.2657868315979,0.7767937905395573,211464.44314156825,211464.44314156825,0.37082813794769653,0.8539356883488747,87.51035464321268,85.59354288177416,85.96969389042394
1016.1859705291861,1.5597784749484978,454.9021759689329,25.421770163049917,34.06238005066979,34.06238005066979,0.5439484906694214,7.297066703879288,7.297066703879288,245.14298485625537,124.89130542302979,262.7627627627628,338.2657868315979,0.7767937905395573,211464.44314156825,211464.44314156825,0.37082813794769653,0.8539356883488747,87.68725778521443,85.7590741824417,85.7590741824417
1016.1859705291861,1.5597784749484978,454.9021759689329,25.421770163049917,34.06238005066979,32.31238005066979,0.5439484906694214,7.297066703879288,5.547066703879288,245.14298485625537,124.89130542302979,262.7627627627628,338.2657868315979,0.7767937905395573,211464.44314156825,211464.44314156825,0.37082813794769653,0.8539356883488747,87.68725778521443,85.7590741824417,85.92575021323735
1016.1859705291861,1.5597784749484978,454.9021759689329,25.421770163049917,34.06238005066979,30.562380050669788,0.5439484906694214,7.297066703879288,3.7970667038792882,245.14298485625537,124.89130542302979,262.7627627627628,338.2657868315979,0.7767937905395573,211464.44314156825,211464.44314156825,0.37082813794769653,0.8539356883488747,87.68725778521443,85.7590741824417,85.98336336879892
1016.1859705291861,1.5597784749484978,454.9021759689329,25.421770163049917,34.06238005066979,28.812380050669788,0.5439484906694214,7.297066703879288,2.0470667038792882,245.14298485625537,124.89130542302979,262.7627627627628,338.2657868315979,0.7767937905395573,211464.44314156825,211464.44314156825,0.37082813794769653,0.8539356883488747,87.68725778521443,85.7590741824417,86.07950392791516
1016.1859705291861,1.5597784749484978,454.9021759689329,25.421770163049917,34.06238005066979,27.062380050669788,0.5439484906694214,7.297066703879288,0.29706670387928824,245.14298485625537,124.89130542302979,262.7627627627628,338.2657868315979,0.7767937905395573,211464.44314156825,211464.44314156825,0.37082813794769653,0.8539356883488747,87.68725778521443,85.7590741824417,86.16268147782515
1015.4907675969987,1.5565793605622151,453.6585952990121,28.17846529264762,30.97468237071561,30.97468237071561,0.5504966813419491,7.758323227186647,7.758323227186647,238.71469035771054,138.6736629197494,258.85885885885887,338.2657868315979,0.7652528542229695,211856.31945969362,211856.31945969362,0.36287477467659335,0.8705215168899353,87.95968611273484,86.16972110708411,86.16972110708411
1015.4907675969987,1.5565793605622151,453.6585952990121,28.17846529264762,30.97468237071561,29.22468237071561,0.5504966813419491,7.758323227186647,6.008323227186647,238.71469035771054,138.6736629197494,258.85885885885887,338.2657868315979,0.7652528542229695,211856.31945969362,211856.31945969362,0.36287477467659335,0.8705215168899353,87.95968611273484,86.16972110708411,86.28518927317162
1015.4907675969987,1.5565793605622151,453.6585952990121,28.17846529264762,30.97468237071561,27.47468237071561,0.5504966813419491,7.758323227186647,4.258323227186647,238.71469035771054,138.6736629197494,258.85885885885887,338.2657868315979,0.7652528542229695,211856.31945969362,211856.31945969362,0.36287477467659335,0.8705215168899353,87.95968611273484,86.16972110708411,86.33371925117682
1015.4907675969987,1.5565793605622151,453.6585952990121,28.17846529264762,30.97468237071561,25.72468237071561,0.5504966813419491,7.758323227186647,2.508323227186647,238.71469035771054,138.6736629197494,258.85885885885887,338.2657868315979,0.7652528542229695,211856.31945969362,211856.31945969362,0.36287477467659335,0.8705215168899353,87.95968611273484,86.16972110708411,86.41694617719159
1015.4907675969987,1.5565793605622151,453.6585952990121,28.17846529264762,30.97468237071561,23.97468237071561,0.5504966813419491,7.758323227186647,0.7583232271866471,238.71469035771054,138.6736629197494,258.85885885885887,338.2657868315979,0.7652528542229695,211856.31945969362,211856.31945969362,0.36287477467659335,0.8705215168899353,87.95968611273484,86.16972110708411,86.48642983854253
1015.4907675969987,1.5565793605622151,453.6585952990121,28.17846529264762,31.72179639730622,31.72179639730622,0.5345742593790539,7.83450006199984,7.83450006199984,234.53743681913087,138.6736629197494,258.85885885885887,338.2657868315979,0.7652528542229695,211856.31945969362,211856.31945969362,0.35478511051687767,0.8705215168899353,87.86311630037895,86.06172932056481,86.06172932056481
1015.4907675969987,1.5565793605622151,453.6585952990121,28.17846529264762,31.72179639730622,29.97179639730622,0.5345742593790539,7.83450006199984,6.08450006199984,234.53743681913087,138.6736629197494,258.85885885885887,338.2657868315979,0.7652528542229695,211856.31945969362,211856.31945969362,0.35478511051687767,0.8705215168899353,87.86311630037895,86.06172932056481,86.1935384316967
1015.4907675969987,1.5565793605622151,453.6585952990121,28.17846529264762,31.72179639730622,28.22179639730622,0.5345742593790539,7.83450006199984,4.33450006199984,234.53743681913087,138.6736629197494,258.85885885885887,338.2657868315979,0.7652528542229695,211856.31945969362,211856.31945969362,0.35478511051687767,0.8705215168899353,87.86311630037895,86.06172932056481,86.23959994151838
1015.4907675969987,1.5565793605622151,453.6585952990121,28.17846529264762,31.72179639730622,26.47179639730622,0.5345742593790539,7.83450006199984,2.58450006199984,234.53743681913087,138.6736629197494,258.85885885885887,338.2657868315979,0.7652528542229695,211856.31945969362,211856.31945969362,0.35478511051687767,0.8705215168899353,87.86311630037895,86.06172932056481,86.32526763067357
1015.4907675969987,1.5565793605622151,453.6585952990121,28.17846529264762,31.72179639730622,24.72179639730622,0.5345742593790539,7.83450006199984,0.8345000619998402,234.53743681913087,138.6736629197494,258.85885885885887,338.2657868315979,0.7652528542229695,211856.31945969362,211856.31945969362,0.35478511051687767,0.8705215168899353,87.86311630037895,86.06172932056481,86.39620454078283
1014.9084522190927,1.5539030896178645,452.61891194018693,30.852517865887144,29.28253860201727,29.28253860201727,0.5239437878229507,8.415746372865165,8.415746372865165,223.99252577037885,151.76240418385117,254.05405405405406,338.2657868315979,0.7510486249102462,212092.77428686293,212092.77428686293,0.3388338087436463,0.8857117679558035,88.18037611457657,86.48670960084503,86.48670960084503
1014.9084522190927,1.5539030896178645,452.61891194018693,30.852517865887144,29.28253860201727,27.53253860201727,0.5239437878229507,8.415746372865165,6.665746372865165,223.99252577037885,151.76240418385117,254.05405405405406,338.2657868315979,0.7510486249102462,212092.77428686293,212092.77428686293,0.3388338087436463,0.8857117679558035,88.18037611457657,86.48670960084503,86.61077195438419
1014.9084522190927,1.5539030896178645,452.61891194018693,30.852517865887144,29.28253860201727,25.78253860201727,0.5239437878229507,8.415746372865165,4.915746372865165,223.99252577037885,151.76240418385117,254.05405405405406,338.2657868315979,0.7510486249102462,212092.77428686293,212092.77428686293,0.3388338087436463,0.8857117679558035,88.18037611457657,86.48670960084503,86.6452786906035
1014.9084522190927,1.5539030896178645,452.61891194018693,30.852517865887144,29.28253860201727,24.03253860201727,0.5239437878229507,8.415746372865165,3.165746372865165,223.99252577037885,151.76240418385117,254.05405405405406,338.2657868315979,0.7510486249102462,212092.77428686293,212092.77428686293,0.3388338087436463,0.8857117679558035,88.18037611457657,86.48670960084503,86.72338546284149
1014.9084522190927,1.5539030896178645,452.61891194018693,30.852517865887144,29.28253860201727,22.28253860201727,0.5239437878229507,8.415746372865165,1.415746372865165,223.99252577037885,151.76240418385117,254.05405405405406,338.2657868315979,0.7510486249102462,212092.77428686293,212092.77428686293,0.3388338087436463,0.8857117679558035,88.18037611457657,86.48670960084503,86.78865442552096
1014.0596410184816,1.5500075243491163,451.10662115689667,22.426635996224455,34.03003355304272,34.03003355304272,0.5881148596268804,6.803510553861159,6.803510553861159,262.93402229818855,114.14708717592106,276.5765765765766,338.2657868315979,0.8176309498136368,211191.46805331064,211191.46805331064,0.39992526439566334,0.8512252952323471,87.36370249153538,85.33281569931877,85.33281569931877
1014.0596410184816,1.5500075243491163,451.10662115689667,22.426635996224455,34.03003355304272,32.28003355304272,0.5881148596268804,6.803510553861159,5.053510553861159,262.93402229818855,114.14708717592106,276.5765765765766,338.2657868315979,0.8176309498136368,211191.46805331064,211191.46805331064,0.39992526439566334,0.8512252952323471,87.36370249153538,85.33281569931877,85.50400793813994
1014.0596410184816,1.5500075243491163,451.10662115689667,22.426635996224455,34.03003355304272,30.53003355304272,0.5881148596268804,6.803510553861159,3.303510553861159,262.93402229818855,114.14708717592106,276.5765765765766,338.2657868315979,0.8176309498136368,211191.46805331064,211191.46805331064,0.39992526439566334,0.8512252952323471,87.36370249153538,85.33281569931877,85.57392314626726
1014.0596410184816,1.5500075243491163,451.10662115689667,22.426635996224455,34.03003355304272,28.78003355304272,0.5881148596268804,6.803510553861159,1.5535105538611589,262.93402229818855,114.14708717592106,276.5765765765766,338.2657868315979,0.8176309498136368,211191.46805331064,211191.46805331064,0.39992526439566334,0.8512252952323471,87.36370249153538,85.33281569931877,85.67275503345556
1014.0596410184816,1.5500075243491163,451.10662115689667,22.426635996224455,34.03003355304272,27.03003355304272,0.5881148596268804,6.803510553861159,-0.19648944613884112,262.93402229818855,114.14708717592106,276.5765765765766,338.2657868315979,0.8176309498136368,211191.46805331064,211191.46805331064,0.39992526439566334,0.8512252952323471,87.36370249153538,85.33281569931877,85.76645813018187
1014.0596410184816,1.5500075243491163,451.10662115689667,22.426635996224455,34.82442882672838,34.82442882672838,0.5708859740776687,6.853600203704907,6.853600203704907,258.55261224219976,114.14708717592106,276.5765765765766,338.2657868315979,0.8176309498136368,211191.46805331064,211191.46805331064,0.3913171455730149,0.8512252952323471,87.24292468820778,85.19826490628488,85.19826490628488
1014.0596410184816,1.5500075243491163,451.10662115689667,22.426635996224455,34.82442882672838,33.07442882672838,0.5708859740776687,6.853600203704907,5.103600203704907,258.55261224219976,114.14708717592106,276.5765765765766,338.2657868315979,0.8176309498136368,211191.46805331064,211191.46805331064,0.3913171455730149,0.8512252952323471,87.24292468820778,85.19826490628488,85.38683982630114
1014.0596410184816,1.5500075243491163,451.10662115689667,22.426635996224455,34.82442882672838,31.32442882672838,0.5708859740776687,6.853600203704907,3.3536002037049073,258.55261224219976,114.14708717592106,276.5765765765766,338.2657868315979,0.8176309498136368,211191.46805331064,211191.46805331064,0.3913171455730149,0.8512252952323471,87.24292468820778,85.19826490628488,85.45500947785318
1014.0596410184816,1.5500075243491163,451.10662115689667,22.426635996224455,34.82442882672838,29.57442882672838,0.5708859740776687,6.853600203704907,1.6036002037049073,258.55261224219976,114.14708717592106,276.5765765765766,338.2657868315979,0.8176309498136368,211191.46805331064,211191.46805331064,0.3913171455730149,0.8512252952323471,87.24292468820778,85.19826490628488,85.55759878939931
1014.0596410184816,1.5500075243491163,451.10662115689667,22.426635996224455,34.82442882672838,27.82442882672838,0.5708859740776687,6.853600203704907,-0.1463997962950927,258.55261224219976,114.14708717592106,276.5765765765766,338.2657868315979,0.8176309498136368,211191.46805331064,211191.46805331064,0.3913171455730149,0.8512252952323471,87.24292468820778,85.19826490628488,85.65315417374497
1014.0596410184816,1.5500075243491163,451.10662115689667,22.426635996224455,35.6191640604623,35.6191640604623,0.5543235312306084,6.897931524969046,6.897931524969046,254.39541558932714,114.14708717592106,276.5765765765766,338.2657868315979,0.8176309498136368,211191.46805331064,211191.46805331064,0.38314065673633124,0.8512252952323471,87.11828008546439,85.06073771878248,85.06073771878248
1014.0596410184816,1.5500075243491163,451.10662115689667,22.426635996224455,35.6191640604623,33.8691640604623,0.5543235312306084,6.897931524969046,5.147931524969046,254.39541558932714,114.14708717592106,276.5765765765766,338.2657868315979,0.8176309498136368,211191.46805331064,211191.46805331064,0.38314065673633124,0.8512252952323471,87.11828008546439,85.06073771878248,85.26584967356074
1014.0596410184816,1.5500075243491163,451.10662115689667,22.426635996224455,35.6191640604623,32.1191640604623,0.5543235312306084,6.897931524969046,3.397931524969046,254.39541558932714,114.14708717592106,276.5765765765766,338.2657868315979,0.8176309498136368,211191.46805331064,211191.46805331064,0.38314065673633124,0.8512252952323471,87.11828008546439,85.06073771878248,85.33248417576357
