stage_loading,reaction_mean,work_part_a,work_check_cw,work_check_vw,T_1,P_1,rho_1,A_1,C_1,C_a_1,M_3,T_3,P_3,rho_3,C_3,alpha_3,U,C_a_3,C_w_3,V_3,V_w_3,flow_coefficient_3,beta_3,a_3,M_3_rel,A_3,T_2,P_2,P_02,P_02_rel,P_03_rel,rho_2,A_2,C_a_2,flow_coefficient_2,a_2,V_w_2,beta_2,V_2,C_w_2,C_2,alpha_2,M_2,M_2_rel,N,omega,r_hub,r_tip,r_meanline,h,alpha_2_hub,alpha_3_hub,beta_2_hub,beta_3_hub,U_hub,V_3_hub,C_2_hub,M_2_rel_hub,M_2_hub,reaction_hub,alpha_2_tip,alpha_3_tip,beta_2_tip,beta_3_tip,U_tip,V_3_tip,C_2_tip,M_2_rel_tip,M_2_tip,K_p_stator,K_s_stator,K_TET_stator,K_stator,N_stator,K_p_rotor,K_s_rotor,K_TET_rotor,K_rotor,N_rotor,K_1_rotor,K_2_rotor,pitch_chord_ratio_rotor,c_true_rotor,c_a_rotor,stagger_angle_rotor,pitch_axial_chord_ratio_rotor,eta_tt,delta_n,eta_final,eta_tt_od,delta_n_od,eta_final_od
3.125,0.55,220724.812,220724.812,220724.812,1242.085434859362,1169.8395186776936,3.281655004960209,0.017363584488324868,86.17782349696293,84.86858871752672,0.46071428571428574,1017.0711698826451,456.4893209177163,1.5638582355376014,287.42009242277607,21.11111111111111,375.850874257331,268.1295206337733,103.5223149519951,549.2650492867878,479.3731892093261,0.7133933668867698,60.78024954162517,623.8575649486611,0.880433419657239,0.0120689238022464,1140.8290156198395,722.6183343317393,1068.3690119078826,775.4422641623759,742.1713926963747,2.207021282820541,0.0120689238022464,186.99992842645386,0.49753756405638166,660.7239554085858,107.89380181775351,29.983760602415764,215.89359810375927,483.7446760750845,518.6307789386274,68.86512247150192,0.7849432046366637,0.32675309610993686,40129.43337759666,4202.344436392623,0.07870009802510701,0.10017665991145515,0.08943837896828108,0.021476561886348146,71.2140171350309,23.69047627475229,49.509793491794,59.12031019613909,330.7249190793625,287.9943418993223,580.6836382284873,0.44166604715671404,0.890532242590419,0.4214602364398987,66.58835177334359,19.01929326082294,3.3400769561740282,62.42372910810231,420.97682943529946,187.31812426269636,470.63606703715095,0.2835043632508534,0.7123036226923448,0.029216092348036602,0.09715790823001266,0.012466991482802366,0.13884099206085163,41,0.03157745590243274,0.07969374270084217,0.008159642044186783,0.1194308406474617,55,0.14945822542845122,0.1377356567962165,0.6154253896600842,0.016520432220267806,0.014323831466822272,29.883837593282095,0.7098026432425545,89.78455036346506,1.7841434087367742,88.00040695472829,87.94394708085727,1.7475680714268462,86.19637900943043
3.125,0.55,220724.812,220724.812,220724.812,1242.085434859362,1169.8395186776936,3.281655004960209,0.017363584488324868,86.17782349696293,84.86858871752672,0.46071428571428574,1017.0711698826451,456.4893209177163,1.5638582355376014,287.42009242277607,21.11111111111111,375.850874257331,268.1295206337733,103.5223149519951,549.2650492867878,479.3731892093261,0.7133933668867698,60.78024954162517,623.8575649486611,0.880433419657239,0.0120689238022464,1140.8290156198395,722.6183343317393,1068.3690119078826,775.4422641623759,742.1713926963747,2.207021282820541,0.0120689238022464,186.99992842645386,0.49753756405638166,660.7239554085858,107.89380181775351,29.983760602415764,215.89359810375927,483.7446760750845,518.6307789386274,68.86512247150192,0.7849432046366637,0.32675309610993686,40129.43337759666,4202.344436392623,0.07870009802510701,0.10017665991145515,0.08943837896828108,0.021476561886348146,71.2140171350309,23.69047627475229,49.509793491794,59.12031019613909,330.7249190793625,287.9943418993223,580.6836382284873,0.44166604715671404,0.890532242590419,0.4214602364398987,66.58835177334359,19.01929326082294,3.3400769561740282,62.42372910810231,420.97682943529946,187.31812426269636,470.63606703715095,0.2835043632508534,0.7123036226923448,0.029216092348036602,0.09715790823001266,0.012466991482802366,0.13884099206085163,41,0.03157745590243274,0.07969374270084217,0.008159642044186783,0.1194308406474617,55,0.14945822542845122,0.1377356567962165,0.6154253896600842,0.016520432220267806,0.014323831466822272,29.883837593282095,0.7098026432425545,89.78455036346506,1.7841434087367742,88.00040695472829,87.94394708085727,1.7475680714268462,86.19637900943043
3.125,0.55,220724.812,220724.812,220724.812,1242.085434859362,1169.8395186776936,3.281655004960209,0.017363584488324868,86.17782349696293,84.86858871752672,0.46071428571428574,1017.0711698826451,456.4893209177163,1.5638582355376014,287.42009242277607,21.11111111111111,375.850874257331,268.1295206337733,103.5223149519951,549.2650492867878,479.3731892093261,0.7133933668867698,60.78024954162517,623.8575649486611,0.880433419657239,0.0120689238022464,1140.8290156198395,722.6183343317393,1068.3690119078826,775.4422641623759,742.1713926963747,2.207021282820541,0.0120689238022464,186.99992842645386,0.49753756405638166,660.7239554085858,107.89380181775351,29.983760602415764,215.89359810375927,483.7446760750845,518.6307789386274,68.86512247150192,0.7849432046366637,0.32675309610993686,40129.43337759666,4202.344436392623,0.07870009802510701,0.10017665991145515,0.08943837896828108,0.021476561886348146,71.2140171350309,23.69047627475229,49.509793491794,59.12031019613909,330.7249190793625,287.9943418993223,580.6836382284873,0.44166604715671404,0.890532242590419,0.4214602364398987,66.58835177334359,19.01929326082294,3.3400769561740282,62.42372910810231,420.97682943529946,187.31812426269636,470.63606703715095,0.2835043632508534,0.7123036226923448,0.029216092348036602,0.09715790823001266,0.012466991482802366,0.13884099206085163,41,0.03157745590243274,0.07969374270084217,0.008159642044186783,0.1194308406474617,55,0.14945822542845122,0.1377356567962165,0.6154253896600842,0.016520432220267806,0.014323831466822272,29.883837593282095,0.7098026432425545,89.78455036346506,1.7841434087367742,88.00040695472829,87.94394708085727,1.7475680714268462,86.19637900943043
3.125,0.55,220724.812,220724.812,220724.812,1242.085434859362,1169.8395186776936,3.281655004960209,0.017363584488324868,86.17782349696293,84.86858871752672,0.46071428571428574,1017.0711698826451,456.4893209177163,1.5638582355376014,287.42009242277607,21.11111111111111,375.850874257331,268.1295206337733,103.5223149519951,549.2650492867878,479.3731892093261,0.7133933668867698,60.78024954162517,623.8575649486611,0.880433419657239,0.0120689238022464,1140.8290156198395,722.6183343317393,1068.3690119078826,775.4422641623759,742.1713926963747,2.207021282820541,0.0120689238022464,186.99992842645386,0.49753756405638166,660.7239554085858,107.89380181775351,29.983760602415764,215.89359810375927,483.7446760750845,518.6307789386274,68.86512247150192,0.7849432046366637,0.32675309610993686,40129.43337759666,4202.344436392623,0.07870009802510701,0.10017665991145515,0.08943837896828108,0.021476561886348146,71.2140171350309,23.69047627475229,49.509793491794,59.12031019613909,330.7249190793625,287.9943418993223,580.6836382284873,0.44166604715671404,0.890532242590419,0.4214602364398987,66.58835177334359,19.01929326082294,3.3400769561740282,62.42372910810231,420.97682943529946,187.31812426269636,470.63606703715095,0.2835043632508534,0.7123036226923448,0.029216092348036602,0.09715790823001266,0.012466991482802366,0.13884099206085163,41,0.03157745590243274,0.07969374270084217,0.008159642044186783,0.1194308406474617,55,0.14945822542845122,0.1377356567962165,0.6154253896600842,0.016520432220267806,0.014323831466822272,29.883837593282095,0.7098026432425545,89.78455036346506,1.7841434087367742,88.00040695472829,87.94394708085727,1.7475680714268462,86.19637900943043
3.125,0.6,220724.812,220724.812,220724.812,1242.085434859362,1169.8395186776936,3.281655004960209,0.017363584488324868,86.17782349696293,84.86858871752672,0.46071428571428574,1017.0711698826451,456.4893209177163,1.5638582355376014,287.42009242277607,21.11111111111111,375.850874257331,268.1295206337733,103.5223149519951,549.2650492867878,479.3731892093261,0.7133933668867698,60.78024954162517,623.8575649486611,0.880433419657239,0.0120689238022464,1152.0797288686754,751.5484981024456,1104.0693538242201,803.5445047829375,742.1713926963747,2.2729641154796765,0.0120689238022464,181.57471959736785,0.4831030922999808,663.9739508626367,107.89380181775351,30.71927206290677,211.21186346309108,483.7446760750845,516.6994198059944,69.42625568097986,0.7781923057895527,0.3181026351842329,40129.43337759666,4202.344436392623,0.07870009802510701,0.10017665991145515,0.08943837896828108,0.021476561886348146,71.72231934189102,23.69047627475229,50.34075048416637,59.12031019613909,330.7249190793625,284.5015756219774,578.9593191854128,0.4341172580223048,0.8834265033568284,0.4711596463248207,67.19721485437593,19.01929326082294,3.4396378301129684,62.42372910810231,420.97682943529946,181.9024058187765,468.5068976670049,0.27396015398261997,0.7056103587472363,0.02934566927132102,0.09752884097648064,0.012436146275512927,0.1393106565233146,41,0.03238364737355213,0.08147635086873542,0.008174922299609519,0.12203492054189706,55,0.14945822542845122,0.13053936484231113,0.6124512976607736,0.016520432220267806,0.014358524505837612,29.641452988563344,0.7046657299018647,89.68565279781959,1.7821781770886544,87.90347462073093,87.83372054344218,1.7453777174138132,86.08834282602837
3.125,0.6,220724.812,220724.812,220724.812,1242.085434859362,1169.8395186776936,3.281655004960209,0.017363584488324868,86.17782349696293,84.86858871752672,0.46071428571428574,1017.0711698826451,456.4893209177163,1.5638582355376014,287.42009242277607,21.11111111111111,375.850874257331,268.1295206337733,103.5223149519951,549.2650492867878,479.3731892093261,0.7133933668867698,60.78024954162517,623.8575649486611,0.880433419657239,0.0120689238022464,1152.0797288686754,751.5484981024456,1104.0693538242201,803.5445047829375,742.1713926963747,2.2729641154796765,0.0120689238022464,181.57471959736785,0.4831030922999808,663.9739508626367,107.89380181775351,30.71927206290677,211.21186346309108,483.7446760750845,516.6994198059944,69.42625568097986,0.7781923057895527,0.3181026351842329,40129.43337759666,4202.344436392623,0.07870009802510701,0.10017665991145515,0.08943837896828108,0.021476561886348146,71.72231934189102,23.69047627475229,50.34075048416637,59.12031019613909,330.7249190793625,284.5015756219774,578.9593191854128,0.4341172580223048,0.8834265033568284,0.4711596463248207,67.19721485437593,19.01929326082294,3.4396378301129684,62.42372910810231,420.97682943529946,181.9024058187765,468.5068976670049,0.27396015398261997,0.7056103587472363,0.02934566927132102,0.09752884097648064,0.012436146275512927,0.1393106565233146,41,0.03238364737355213,0.08147635086873542,0.008174922299609519,0.12203492054189706,55,0.14945822542845122,0.13053936484231113,0.6124512976607736,0.016520432220267806,0.014358524505837612,29.641452988563344,0.7046657299018647,89.68565279781959,1.7821781770886544,87.90347462073093,87.83372054344218,1.7453777174138132,86.08834282602837
3.125,0.6,220724.812,220724.812,220724.812,1242.085434859362,1169.8395186776936,3.281655004960209,0.017363584488324868,86.17782349696293,84.86858871752672,0.46071428571428574,1017.0711698826451,456.4893209177163,1.5638582355376014,287.42009242277607,21.11111111111111,375.850874257331,268.1295206337733,103.5223149519951,549.2650492867878,479.3731892093261,0.7133933668867698,60.78024954162517,623.8575649486611,0.880433419657239,0.0120689238022464,1152.0797288686754,751.5484981024456,1104.0693538242201,803.5445047829375,742.1713926963747,2.2729641154796765,0.0120689238022464,181.57471959736785,0.4831030922999808,663.9739508626367,107.89380181775351,30.71927206290677,211.21186346309108,483.7446760750845,516.6994198059944,69.42625568097986,0.7781923057895527,0.3181026351842329,40129.43337759666,4202.344436392623,0.07870009802510701,0.10017665991145515,0.08943837896828108,0.021476561886348146,71.72231934189102,23.69047627475229,50.34075048416637,59.12031019613909,330.7249190793625,284.5015756219774,578.9593191854128,0.4341172580223048,0.8834265033568284,0.4711596463248207,67.19721485437593,19.01929326082294,3.4396378301129684,62.42372910810231,420.97682943529946,181.9024058187765,468.5068976670049,0.27396015398261997,0.7056103587472363,0.02934566927132102,0.09752884097648064,0.012436146275512927,0.1393106565233146,41,0.03238364737355213,0.08147635086873542,0.008174922299609519,0.12203492054189706,55,0.14945822542845122,0.13053936484231113,0.6124512976607736,0.016520432220267806,0.014358524505837612,29.641452988563344,0.7046657299018647,89.68565279781959,1.7821781770886544,87.90347462073093,87.83372054344218,1.7453777174138132,86.08834282602837
3.125,0.6,220724.812,220724.812,220724.812,1242.085434859362,1169.8395186776936,3.281655004960209,0.017363584488324868,86.17782349696293,84.86858871752672,0.46071428571428574,1017.0711698826451,456.4893209177163,1.5638582355376014,287.42009242277607,21.11111111111111,375.850874257331,268.1295206337733,103.5223149519951,549.2650492867878,479.3731892093261,0.7133933668867698,60.78024954162517,623.8575649486611,0.880433419657239,0.0120689238022464,1152.0797288686754,751.5484981024456,1104.0693538242201,803.5445047829375,742.1713926963747,2.2729641154796765,0.0120689238022464,181.57471959736785,0.4831030922999808,663.9739508626367,107.89380181775351,30.71927206290677,211.21186346309108,483.7446760750845,516.6994198059944,69.42625568097986,0.7781923057895527,0.3181026351842329,40129.43337759666,4202.344436392623,0.07870009802510701,0.10017665991145515,0.08943837896828108,0.021476561886348146,71.72231934189102,23.69047627475229,50.34075048416637,59.12031019613909,330.7249190793625,284.5015756219774,578.9593191854128,0.4341172580223048,0.8834265033568284,0.4711596463248207,67.19721485437593,19.01929326082294,3.4396378301129684,62.42372910810231,420.97682943529946,181.9024058187765,468.5068976670049,0.27396015398261997,0.7056103587472363,0.02934566927132102,0.09752884097648064,0.012436146275512927,0.1393106565233146,41,0.03238364737355213,0.08147635086873542,0.008174922299609519,0.12203492054189706,55,0.14945822542845122,0.13053936484231113,0.6124512976607736,0.016520432220267806,0.014358524505837612,29.641452988563344,0.7046657299018647,89.68565279781959,1.7821781770886544,87.90347462073093,87.83372054344218,1.7453777174138132,86.08834282602837
3.125,0.6,220724.812,220724.812,220724.812,1242.085434859362,1169.8395186776936,3.281655004960209,0.017363584488324868,86.17782349696293,84.86858871752672,0.46071428571428574,1017.0711698826451,456.4893209177163,1.5638582355376014,287.42009242277607,21.11111111111111,375.850874257331,268.1295206337733,103.5223149519951,549.2650492867878,479.3731892093261,0.7133933668867698,60.78024954162517,623.8575649486611,0.880433419657239,0.0120689238022464,1152.0797288686754,751.5484981024456,1104.0693538242201,803.5445047829375,742.1713926963747,2.2729641154796765,0.0120689238022464,181.57471959736785,0.4831030922999808,663.9739508626367,107.89380181775351,30.71927206290677,211.21186346309108,483.7446760750845,516.6994198059944,69.42625568097986,0.7781923057895527,0.3181026351842329,40129.43337759666,4202.344436392623,0.07870009802510701,0.10017665991145515,0.08943837896828108,0.021476561886348146,71.72231934189102,23.69047627475229,50.34075048416637,59.12031019613909,330.7249190793625,284.5015756219774,578.9593191854128,0.4341172580223048,0.8834265033568284,0.4711596463248207,67.19721485437593,19.01929326082294,3.4396378301129684,62.42372910810231,420.97682943529946,181.9024058187765,468.5068976670049,0.27396015398261997,0.7056103587472363,0.02934566927132102,0.09752884097648064,0.012436146275512927,0.1393106565233146,41,0.03238364737355213,0.08147635086873542,0.008174922299609519,0.12203492054189706,55,0.14945822542845122,0.13053936484231113,0.6124512976607736,0.016520432220267806,0.014358524505837612,29.641452988563344,0.7046657299018647,89.68565279781959,1.7821781770886544,87.90347462073093,87.83372054344218,1.7453777174138132,86.08834282602837
3.75,0.45,220724.812,220724.81199999998,220724.81200000003,1242.085434859362,1169.8395186776936,3.281655004960209,0.017363584488324868,86.17782349696293,84.86858871752672,0.46071428571428574,1017.0711698826451,456.4893209177163,1.5638582355376014,287.42009242277607,26.666666666666664,343.10333681462987,256.8479760737646,128.9939018524829,537.4445883719567,472.0972386671128,0.7486023845129,61.451273453901514,623.8575649486611,0.8614860483677623,0.012599027654913279,1118.3275891221676,667.2715974581981,1039.1570807194007,737.9848200895111,727.8149725916096,2.078986664612874,0.012599027654913279,190.16376795386864,0.5542463379090055,654.1755275948669,171.22151786031822,41.9995494168489,255.88877822367294,514.324854674948,548.3541873450217,69.70889546877846,0.8382370850237909,0.3911622606312869,32300.872872296437,3382.539497338144,0.09154937138383935,0.11131793413299594,0.10143365275841765,0.019768562749156577,71.54585422675301,29.09339068843784,53.837758355963636,60.42480458188277,309.66936466231505,322.27118917226113,600.7468282492132,0.49851620760382526,0.9292857711482999,0.3383186184394053,67.91446503720879,24.590027636606575,25.846436040729227,62.53216700680033,376.5373089669447,211.30111960335523,505.767699436126,0.32300370571828346,0.773137603137838,0.030453106437620104,0.09811287364557368,0.0162531736636345,0.14481915374682827,52,0.04530427408082505,0.10667219154008255,0.009885733142398951,0.16186219876330657,73,0.17314243954029718,0.20616616748909897,0.5700162290678111,0.015206586730120443,0.013553321189641157,26.96551074077614,0.6395481302044882,87.87122803579115,1.8985636587518733,85.97266437703928,86.01555771467983,1.8584696676578671,84.15708804702196
3.75,0.45,220724.812,220724.81199999998,220724.81200000003,1242.085434859362,1169.8395186776936,3.281655004960209,0.017363584488324868,86.17782349696293,84.86858871752672,0.46071428571428574,1017.0711698826451,456.4893209177163,1.5638582355376014,287.42009242277607,26.666666666666664,343.10333681462987,256.8479760737646,128.9939018524829,537.4445883719567,472.0972386671128,0.7486023845129,61.451273453901514,623.8575649486611,0.8614860483677623,0.012599027654913279,1118.3275891221676,667.2715974581981,1039.1570807194007,737.9848200895111,727.8149725916096,2.078986664612874,0.012599027654913279,190.16376795386864,0.5542463379090055,654.1755275948669,171.22151786031822,41.9995494168489,255.88877822367294,514.324854674948,548.3541873450217,69.70889546877846,0.8382370850237909,0.3911622606312869,32300.872872296437,3382.539497338144,0.09154937138383935,0.11131793413299594,0.10143365275841765,0.019768562749156577,71.54585422675301,29.09339068843784,53.837758355963636,60.42480458188277,309.66936466231505,322.27118917226113,600.7468282492132,0.49851620760382526,0.9292857711482999,0.3383186184394053,67.91446503720879,24.590027636606575,25.846436040729227,62.53216700680033,376.5373089669447,211.30111960335523,505.767699436126,0.32300370571828346,0.773137603137838,0.030453106437620104,0.09811287364557368,0.0162531736636345,0.14481915374682827,52,0.04530427408082505,0.10667219154008255,0.009885733142398951,0.16186219876330657,73,0.17314243954029718,0.20616616748909897,0.5700162290678111,0.015206586730120443,0.013553321189641157,26.96551074077614,0.6395481302044882,87.87122803579115,1.8985636587518733,85.97266437703928,86.01555771467983,1.8584696676578671,84.15708804702196
3.75,0.45,220724.812,220724.81199999998,220724.81200000003,1242.085434859362,1169.8395186776936,3.281655004960209,0.017363584488324868,86.17782349696293,84.86858871752672,0.46071428571428574,1017.0711698826451,456.4893209177163,1.5638582355376014,287.42009242277607,26.666666666666664,343.10333681462987,256.8479760737646,128.9939018524829,537.4445883719567,472.0972386671128,0.7486023845129,61.451273453901514,623.8575649486611,0.8614860483677623,0.012599027654913279,1118.3275891221676,667.2715974581981,1039.1570807194007,737.9848200895111,727.8149725916096,2.078986664612874,0.012599027654913279,190.16376795386864,0.5542463379090055,654.1755275948669,171.22151786031822,41.9995494168489,255.88877822367294,514.324854674948,548.3541873450217,69.70889546877846,0.8382370850237909,0.3911622606312869,32300.872872296437,3382.539497338144,0.09154937138383935,0.11131793413299594,0.10143365275841765,0.019768562749156577,71.54585422675301,29.09339068843784,53.837758355963636,60.42480458188277,309.66936466231505,322.27118917226113,600.7468282492132,0.49851620760382526,0.9292857711482999,0.3383186184394053,67.91446503720879,24.590027636606575,25.846436040729227,62.53216700680033,376.5373089669447,211.30111960335523,505.767699436126,0.32300370571828346,0.773137603137838,0.030453106437620104,0.09811287364557368,0.0162531736636345,0.14481915374682827,52,0.04530427408082505,0.10667219154008255,0.009885733142398951,0.16186219876330657,73,0.17314243954029718,0.20616616748909897,0.5700162290678111,0.015206586730120443,0.013553321189641157,26.96551074077614,0.6395481302044882,87.87122803579115,1.8985636587518733,85.97266437703928,86.01555771467983,1.8584696676578671,84.15708804702196
3.75,0.45,220724.812,220724.81199999998,220724.81200000003,1242.085434859362,1169.8395186776936,3.281655004960209,0.017363584488324868,86.17782349696293,84.86858871752672,0.46071428571428574,1017.0711698826451,456.4893209177163,1.5638582355376014,287.42009242277607,26.666666666666664,343.10333681462987,256.8479760737646,128.9939018524829,537.4445883719567,472.0972386671128,0.7486023845129,61.451273453901514,623.8575649486611,0.8614860483677623,0.012599027654913279,1118.3275891221676,667.2715974581981,1039.1570807194007,737.9848200895111,727.8149725916096,2.078986664612874,0.012599027654913279,190.16376795386864,0.5542463379090055,654.1755275948669,171.22151786031822,41.9995494168489,255.88877822367294,514.324854674948,548.3541873450217,69.70889546877846,0.8382370850237909,0.3911622606312869,32300.872872296437,3382.539497338144,0.09154937138383935,0.11131793413299594,0.10143365275841765,0.019768562749156577,71.54585422675301,29.09339068843784,53.837758355963636,60.42480458188277,309.66936466231505,322.27118917226113,600.7468282492132,0.49851620760382526,0.9292857711482999,0.3383186184394053,67.91446503720879,24.590027636606575,25.846436040729227,62.53216700680033,376.5373089669447,211.30111960335523,505.767699436126,0.32300370571828346,0.773137603137838,0.030453106437620104,0.09811287364557368,0.0162531736636345,0.14481915374682827,52,0.04530427408082505,0.10667219154008255,0.009885733142398951,0.16186219876330657,73,0.17314243954029718,0.20616616748909897,0.5700162290678111,0.015206586730120443,0.013553321189641157,26.96551074077614,0.6395481302044882,87.87122803579115,1.8985636587518733,85.97266437703928,86.01555771467983,1.8584696676578671,84.15708804702196
3.75,0.45,220724.812,220724.81199999998,220724.81200000003,1242.085434859362,1169.8395186776936,3.281655004960209,0.017363584488324868,86.17782349696293,84.86858871752672,0.46071428571428574,1017.0711698826451,456.4893209177163,1.5638582355376014,287.42009242277607,26.666666666666664,343.10333681462987,256.8479760737646,128.9939018524829,537.4445883719567,472.0972386671128,0.7486023845129,61.451273453901514,623.8575649486611,0.8614860483677623,0.012599027654913279,1118.3275891221676,667.2715974581981,1039.1570807194007,737.9848200895111,727.8149725916096,2.078986664612874,0.012599027654913279,190.16376795386864,0.5542463379090055,654.1755275948669,171.22151786031822,41.9995494168489,255.88877822367294,514.324854674948,548.3541873450217,69.70889546877846,0.8382370850237909,0.3911622606312869,32300.872872296437,3382.539497338144,0.09154937138383935,0.11131793413299594,0.10143365275841765,0.019768562749156577,71.54585422675301,29.09339068843784,53.837758355963636,60.42480458188277,309.66936466231505,322.27118917226113,600.7468282492132,0.49851620760382526,0.9292857711482999,0.3383186184394053,67.91446503720879,24.590027636606575,25.846436040729227,62.53216700680033,376.5373089669447,211.30111960335523,505.767699436126,0.32300370571828346,0.773137603137838,0.030453106437620104,0.09811287364557368,0.0162531736636345,0.14481915374682827,52,0.04530427408082505,0.10667219154008255,0.009885733142398951,0.16186219876330657,73,0.17314243954029718,0.20616616748909897,0.5700162290678111,0.015206586730120443,0.013553321189641157,26.96551074077614,0.6395481302044882,87.87122803579115,1.8985636587518733,85.97266437703928,86.01555771467983,1.8584696676578671,84.15708804702196
3.125,0.5,220724.812,220724.812,220724.812,1242.085434859362,1169.8395186776936,3.281655004960209,0.017363584488324868,86.17782349696293,84.86858871752672,0.4785714285714286,1014.3325208117591,451.59238549409287,1.5512591779314637,298.1581710352411,15.555555555555555,375.850874257331,287.2368991967241,79.95785574245369,538.7639878501212,455.80872999978465,0.7642310258404874,57.782107960925345,623.0170738049814,0.8647660080320154,0.011357584192664574,1128.2089778355605,691.169878516914,1070.768971083174,756.8876132277799,722.4291055134009,2.1345845173607993,0.011357584192664574,205.45522333811516,0.5466402698785467,657.0592739866161,131.45826102729495,32.612697736370116,243.9121218579249,507.30913528462594,547.3339086336143,67.95253538279458,0.8330053776012348,0.37121783606830766,41367.027767294516,4331.945017819247,0.0763455948122475,0.09717963356035951,0.0867626141863035,0.020834038748112016,70.38567801170466,17.554832316680482,50.109478056557904,55.73285609886234,330.7249190793625,320.36168106035456,612.0439515448869,0.4947866822895792,0.9452790833097379,0.35881607473394755,65.60025685681347,13.956929058178012,8.83974308963659,59.7414161625846,420.97682943529946,207.92495061411097,497.3494326903348,0.31644778309353305,0.7569323687842286,0.02908081775730639,0.09673737828429971,0.01234951770986025,0.13816771375146636,39,0.03377366854749567,0.0875350353124771,0.010300274954382342,0.1316089788143551,59,0.16904248995998072,0.1842724666314424,0.5757080737812706,0.016026183652393857,0.014598895563823159,24.36438935122723,0.6319932408755684,89.13813832864275,1.671875730276185,87.46626259836657,87.06794211100612,1.6330471112577407,85.43489499974838
3.125,0.5,220724.812,220724.812,220724.812,1242.085434859362,1169.8395186776936,3.281655004960209,0.017363584488324868,86.17782349696293,84.86858871752672,0.4785714285714286,1014.3325208117591,451.59238549409287,1.5512591779314637,298.1581710352411,15.555555555555555,375.850874257331,287.2368991967241,79.95785574245369,538.7639878501212,455.80872999978465,0.7642310258404874,57.782107960925345,623.0170738049814,0.8647660080320154,0.011357584192664574,1128.2089778355605,691.169878516914,1070.768971083174,756.8876132277799,722.4291055134009,2.1345845173607993,0.011357584192664574,205.45522333811516,0.5466402698785467,657.0592739866161,131.45826102729495,32.612697736370116,243.9121218579249,507.30913528462594,547.3339086336143,67.95253538279458,0.8330053776012348,0.37121783606830766,41367.027767294516,4331.945017819247,0.0763455948122475,0.09717963356035951,0.0867626141863035,0.020834038748112016,70.38567801170466,17.554832316680482,50.109478056557904,55.73285609886234,330.7249190793625,320.36168106035456,612.0439515448869,0.4947866822895792,0.9452790833097379,0.35881607473394755,65.60025685681347,13.956929058178012,8.83974308963659,59.7414161625846,420.97682943529946,207.92495061411097,497.3494326903348,0.31644778309353305,0.7569323687842286,0.02908081775730639,0.09673737828429971,0.01234951770986025,0.13816771375146636,39,0.03377366854749567,0.0875350353124771,0.010300274954382342,0.1316089788143551,59,0.16904248995998072,0.1842724666314424,0.5757080737812706,0.016026183652393857,0.014598895563823159,24.36438935122723,0.6319932408755684,89.13813832864275,1.671875730276185,87.46626259836657,87.06794211100612,1.6330471112577407,85.43489499974838
3.125,0.5,220724.812,220724.812,220724.812,1242.085434859362,1169.8395186776936,3.281655004960209,0.017363584488324868,86.17782349696293,84.86858871752672,0.4785714285714286,1014.3325208117591,451.59238549409287,1.5512591779314637,298.1581710352411,15.555555555555555,375.850874257331,287.2368991967241,79.95785574245369,538.7639878501212,455.80872999978465,0.7642310258404874,57.782107960925345,623.0170738049814,0.8647660080320154,0.011357584192664574,1128.2089778355605,691.169878516914,1070.768971083174,756.8876132277799,722.4291055134009,2.1345845173607993,0.011357584192664574,205.45522333811516,0.5466402698785467,657.0592739866161,131.45826102729495,32.612697736370116,243.9121218579249,507.30913528462594,547.3339086336143,67.95253538279458,0.8330053776012348,0.37121783606830766,41367.027767294516,4331.945017819247,0.0763455948122475,0.09717963356035951,0.0867626141863035,0.020834038748112016,70.38567801170466,17.554832316680482,50.109478056557904,55.73285609886234,330.7249190793625,320.36168106035456,612.0439515448869,0.4947866822895792,0.9452790833097379,0.35881607473394755,65.60025685681347,13.956929058178012,8.83974308963659,59.7414161625846,420.97682943529946,207.92495061411097,497.3494326903348,0.31644778309353305,0.7569323687842286,0.02908081775730639,0.09673737828429971,0.01234951770986025,0.13816771375146636,39,0.03377366854749567,0.0875350353124771,0.010300274954382342,0.1316089788143551,59,0.16904248995998072,0.1842724666314424,0.5757080737812706,0.016026183652393857,0.014598895563823159,24.36438935122723,0.6319932408755684,89.13813832864275,1.671875730276185,87.46626259836657,87.06794211100612,1.6330471112577407,85.43489499974838
